ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;2244;0;77;0;0;0;77;0;0.17261538461538461;0.003092307692307692
2;9;16000;16000;1540;0;63;5;0;0;63;5;0.09625;0.0025125
3;8;20000;20000;1134;0;50;3;1;0;50;2;0.0567;0.0020099999999999996
4;7;21000;21000;4509;0;48;41;11;0;48;30;0.21471428571428572;0.0019142857142857143
5;6;26000;26000;527;0;39;1;0;0;39;1;0.02026923076923077;0.001546153846153846
6;5;40000;40000;6130;0;25;35;5;0;25;30;0.15325;0.0010049999999999998
7;4;56000;56000;4451;0;18;24;-1;0;18;25;0.07948214285714286;0.0007178571428571428
8;3;80000;80000;2118;0;13;7;-1;0;13;8;0.026475;0.0005024999999999999
9;2;92000;92000;7927;0;11;26;-3;0;11;29;0.08616304347826087;0.0004369565217391304
10;1;96000;96000;2863;1;11;15;5;0;11;10;0.029822916666666668;0.00041874999999999996
;;1000000;;;;;157;;;;140;0.9357420041009716;0.014156310917343526;0.9498983150183151
;;;;;;;0.10828025477707007;;;;;
