ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;13000;13000;218;0;77;0;0;0;77;0;0.01676923076923077;0.003092307692307692
2;9;16000;16000;5059;0;63;24;14;0;63;10;0.3161875;0.0025125
3;8;36000;36000;3941;0;28;10;0;0;28;10;0.10947222222222222;0.0011166666666666666
4;7;37000;37000;2130;0;27;8;0;0;27;8;0.05756756756756757;0.0010864864864864863
5;6;51000;51000;307;0;20;0;0;0;20;0;0.006019607843137255;0.0007882352941176471
6;5;52000;52000;51;0;20;0;0;0;20;0;0.0009807692307692308;0.000773076923076923
7;4;67000;67000;798;0;15;0;-2;0;15;2;0.011910447761194029;0.0006000000000000001
8;3;81000;81000;6711;0;13;16;-1;0;13;17;0.08285185185185186;0.0004962962962962963
9;2;98000;98000;5426;0;11;15;0;0;11;15;0.055367346938775513;0.00041020408163265306
10;1;100000;100000;18142;0;10;54;4;0;10;50;0.18142;0.000402
;;1000000;;;;;127;;;;112;0.8385465441847485;0.011277773440584364;0.8498243176253328
;;;;;;;0.11811023622047244;;;;;
