ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;10000;10000;34;0;100;0;0;0;100;0;0.0034;0.004019999999999999
2;9;15000;15000;361;0;67;0;0;0;67;0;0.024066666666666667;0.00268
3;8;18000;18000;2129;0;56;11;0;0;56;11;0.11827777777777777;0.0022333333333333333
4;7;34000;34000;4919;0;30;25;1;0;30;24;0.1446764705882353;0.0011823529411764705
5;6;53000;53000;6997;0;19;25;0;0;19;25;0.1320188679245283;0.0007584905660377359
6;5;58000;58000;2954;0;18;12;0;0;18;12;0.05093103448275862;0.000693103448275862
7;4;75000;75000;5798;0;14;13;0;0;14;13;0.07730666666666666;0.000536
8;3;80000;80000;5691;0;13;11;0;0;13;11;0.0711375;0.0005024999999999999
9;2;93000;93000;768;0;11;3;0;0;11;3;0.008258064516129033;0.000432258064516129
10;1;98000;98000;609;0;11;2;0;0;11;2;0.006214285714285714;0.00041020408163265306
;;1000000;;;;;102;;;;101;0.636287334337048;0.013448242434972182;0.6497355767720202
;;;;;;;0.00980392156862745;;;;;
