ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;12000;12000;1041;0;84;0;0;0;84;0;0.08675;0.0033499999999999997
2;9;13000;13000;18;0;77;0;0;0;77;0;0.0013846153846153845;0.003092307692307692
3;8;20000;20000;1801;0;50;4;-4;0;50;8;0.09005;0.0020099999999999996
4;7;21000;21000;5702;0;48;41;12;0;48;29;0.2715238095238095;0.0019142857142857143
5;6;34000;34000;1117;0;30;5;-5;0;30;10;0.03285294117647059;0.0011823529411764705
6;5;41000;41000;9982;0;24;79;13;0;24;66;0.24346341463414634;0.0009804878048780487
7;4;43000;43000;84;0;23;2;-1;0;23;3;0.0019534883720930232;0.0009348837209302325
8;3;56000;56000;2955;0;18;16;0;0;18;16;0.052767857142857144;0.0007178571428571428
9;2;65000;65000;152;0;16;1;0;0;16;1;0.0023384615384615384;0.0006184615384615384
10;1;82000;82000;112;0;12;3;0;0;12;3;0.0013658536585365853;0.0004902439024390243
;;1000000;;;;;151;;;;136;0.7844504414309901;0.015290880457335863;0.7997413218883259
;;;;;;;0.09933774834437085;;;;;
