ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;31000;31000;1486;0;33;0;0;0;33;0;0.04793548387096774;0.001296774193548387
2;9;38000;38000;3392;0;27;3;0;0;27;3;0.08926315789473684;0.0010578947368421053
3;8;55000;55000;6534;0;19;5;0;0;19;5;0.1188;0.0007309090909090909
4;7;60000;60000;4822;0;17;5;1;0;17;4;0.08036666666666667;0.00067
5;6;63000;63000;581;0;16;0;0;0;16;0;0.009222222222222222;0.0006380952380952382
6;5;67000;67000;1018;0;15;2;1;0;15;1;0.015194029850746268;0.0006000000000000001
7;4;71000;71000;159;0;15;0;0;0;15;0;0.0022394366197183097;0.0005661971830985916
8;3;77000;77000;1349;0;13;1;0;0;13;1;0.017519480519480518;0.0005220779220779221
9;2;78000;78000;12110;0;13;19;2;0;13;17;0.15525641025641027;0.0005153846153846154
10;1;97000;97000;690;0;11;1;0;0;11;1;0.00711340206185567;0.00041443298969072163
;;1000000;;;;;36;;;;32;0.5429102899628044;0.0070117659696466725;0.5499220559324511
;;;;;;;0.1111111111111111;;;;;
