ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;496;0;63;0;0;0;63;0;0.031;0.0025125
2;9;26000;26000;574;0;39;0;0;0;39;0;0.022076923076923077;0.001546153846153846
3;8;30000;30000;953;0;34;0;-1;0;34;1;0.031766666666666665;0.00134
4;7;52000;52000;21949;0;19;42;2;0;19;40;0.42209615384615384;0.000773076923076923
5;6;55000;55000;1627;0;18;9;-1;0;18;10;0.02958181818181818;0.0007309090909090909
6;5;58000;58000;463;0;18;1;0;0;18;1;0.007982758620689655;0.000693103448275862
7;4;66000;66000;1973;0;15;6;1;0;15;5;0.029893939393939393;0.0006090909090909092
8;3;86000;86000;24;0;12;0;0;0;12;0;0.00027906976744186045;0.00046744186046511623
9;2;87000;87000;8037;0;12;16;2;0;12;14;0.09237931034482759;0.00046206896551724135
10;1;98000;98000;12078;0;10;25;3;0;10;22;0.12324489795918367;0.00041020408163265306
;;1000000;;;;;99;;;;93;0.7903015378576439;0.009544549125121643;0.7998460869827655
;;;;;;;0.06060606060606061;;;;;
