ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;15000;15000;0;0;67;0;0;0;67;0;0.0;0.00268
2;9;18000;18000;1678;0;56;0;0;0;56;0;0.09322222222222222;0.0022333333333333333
3;8;30000;30000;10;0;34;0;0;0;34;0;0.0003333333333333333;0.00134
4;7;33000;33000;483;0;31;0;0;0;31;0;0.014636363636363637;0.0012181818181818183
5;6;52000;52000;702;0;20;0;0;0;20;0;0.0135;0.000773076923076923
6;5;71000;71000;6611;0;14;19;0;0;14;19;0.09311267605633802;0.0005661971830985916
7;4;82000;82000;5451;0;13;13;0;0;13;13;0.06647560975609756;0.0004902439024390243
8;3;89000;89000;5236;0;12;11;0;0;12;11;0.0588314606741573;0.00045168539325842697
9;2;91000;91000;11681;0;11;24;1;0;11;23;0.12836263736263737;0.0004417582417582418
10;1;96000;96000;6800;0;11;11;0;0;11;11;0.07083333333333333;0.00041874999999999996
;;1000000;;;;;78;;;;77;0.5393076363744828;0.01061322679514636;0.5499208631696291
;;;;;;;0.01282051282051282;;;;;
