ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;658;0;4500;0;0;0;4500;0;0.026111111111111113;0.0015952380952380953;;118632;118634;31571;194938;118632;118636;118638;29511;195607;118636
2;19;30240;30240;804;0;3750;0;0;0;3750;0;0.026587301587301587;0.0013293650793650795;;144914;149599;5732;322106;144916;144918;149399;7911;322679;144918
3;18;42000;42000;3108;0;2700;300;0;0;2700;300;0.074;0.0009571428571428571;;560015;725004;175571;475134;577750;560017;724815;173511;475846;577683
4;17;47250;47250;927;0;2400;0;-150;0;2400;150;0.01961904761904762;0.0008507936507936508;;167065;171900;40571;1043208;167067;167069;327363;38511;1044093;176420
5;16;50000;50000;617;0;2268;0;-12;0;2268;12;0.01234;0.000804;;111250;111393;175571;1218609;111250;111254;242800;173502;1634260;111258
6;15;54000;54000;6291;0;2100;1902;624;0;2100;1278;0.1165;0.0007444444444444445;;1133301;1991091;175571;1338257;1333548;1133303;1990152;173511;1339293;1283715
7;14;75000;75000;2386;0;1512;336;-16;0;1512;352;0.03181333333333333;0.000536;;429926;1582067;175571;2479873;485280;429914;1738116;173512;3648750;492808
8;13;81000;81000;5526;0;1400;1078;49;0;1400;1029;0.06822222222222223;0.0004962962962962963;;995477;2291643;175575;2925994;1211282;995465;2292703;173515;3567073;1187642
9;12;84375;84375;21;0;1344;1;-1;0;1344;2;0.0002488888888888889;0.00047644444444444443;;3980;162706;18075;3930035;3980;3984;163603;16015;5513916;3988
10;11;90720;90720;13906;0;1250;2608;174;0;1250;2434;0.15328483245149913;0.0004431216931216931;;2504820;6413390;163865;3933929;3649620;2504821;6410917;161845;5905472;3461688
11;10;112500;112500;535;0;1008;65;-15;0;1008;80;0.004755555555555555;0.0003573333333333333;;96494;4750664;85575;6746947;134937;96498;4748717;83506;8137713;139373
12;9;131250;131250;4295;0;864;566;-59;0;864;625;0.03272380952380952;0.00030628571428571423;;773783;7194513;40575;6852116;1340003;773771;7086815;38515;13011971;1407839
13;8;140000;140000;2686;0;810;360;-3;0;810;363;0.019185714285714285;0.0002871428571428571;;483919;5528789;175575;7624841;787782;483907;6920981;173515;10099203;825181
14;7;150000;150000;7149;0;756;910;45;0;756;865;0.04766;0.000268;;1287865;9382784;735251;8871369;2423795;1287866;7424441;733338;11748316;2348506
15;6;151200;151200;592;0;750;67;-2;0;750;69;0.003915343915343915;0.00026587301587301587;;106762;3836822;312953;11730322;175417;106766;5370794;311018;13270355;159221
16;5;168000;168000;4569;0;675;652;11;0;675;641;0.027196428571428573;0.00023928571428571429;;823107;10186978;744633;11845844;1746800;823088;8799542;742614;14191693;1778525
17;4;180000;180000;21360;0;630;3002;134;0;630;2868;0.11866666666666667;0.00022333333333333336;;3851990;16966688;175575;12677911;9728018;3851746;13515412;173515;13105915;8414571
18;3;181440;181440;9171;0;625;1295;137;0;625;1158;0.05054563492063492;0.00022156084656084656;;1652053;20492266;2685352;24690169;4971069;1652033;8284397;2683406;19266161;3025676
19;2;196875;196875;2928;2;576;369;17;0;576;352;0.014872380952380953;0.0002041904761904762;;527478;21219271;18075;27045315;1911578;527477;12025442;16015;25458430;1354521
20;1;504000;504000;20623;0;225;1102;7;0;225;1095;0.04091865079365079;7.976190476190477e-05;;4004918;43358488;1705157;48236640;21238705;4004066;43346245;1703444;48226289;21136097
;;113400000;;;;;14613;;;;13673;0.889166922398589;0.010685613756613758;0.8998525361552028
;;;;;;;0.06432628481489085;;;;;
