ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;782;0;5670;0;0;0;5670;0;0.0391;0.0020099999999999996;;140953;140955;175571;193473;140953;140957;140959;173511;193608;140957
2;19;39375;39375;730;0;2880;0;0;0;2880;0;0.01853968253968254;0.001020952380952381;;131603;131746;18071;342984;131604;131607;131744;16011;342999;131607
3;18;40000;40000;40;0;2835;0;0;0;2835;0;0.001;0.0010049999999999998;;7397;7401;325158;482752;7397;7405;7405;323102;482851;7405
4;17;42000;42000;1314;0;2700;0;0;0;2700;0;0.031285714285714285;0.0009571428571428571;;236849;242247;175571;498243;236850;236850;242219;173511;498417;236851
5;16;50400;50400;1589;0;2250;90;0;0;2250;90;0.03152777777777778;0.0007976190476190477;;286353;461950;31571;743355;292459;286354;461544;29511;743616;292444
6;15;60000;60000;7542;0;1890;900;0;0;1890;900;0.1257;0.00067;;1358602;1813469;325246;1037907;1465980;1358603;1812506;323210;1038256;1465763
7;14;70000;70000;2063;0;1620;90;0;0;1620;90;0.029471428571428572;0.0005742857142857142;;371793;676690;175571;2405820;388370;371776;676146;173512;2405318;388348
8;13;81000;81000;1473;0;1400;241;4;0;1400;237;0.018185185185185186;0.0004962962962962963;;265471;822714;175575;2783911;301055;265459;822482;173515;2784182;300540
9;12;84375;84375;677;0;1344;33;-1;0;1344;34;0.008023703703703703;0.00047644444444444443;;122062;546863;18075;3052368;127194;122066;422110;16015;3114507;126469
10;11;100000;100000;6728;0;1134;827;4;0;1134;823;0.06728;0.000402;;1211952;2487938;325219;3182160;1395575;1211942;2750229;323150;5856439;1400051
11;10;100800;100800;3454;0;1125;533;-10;0;1125;543;0.034265873015873013;0.00039880952380952383;;622289;4728674;327073;4556023;898350;622270;2812684;325052;6933329;843648
12;9;126000;126000;5756;0;900;727;-9;0;900;736;0.045682539682539686;0.0003190476190476191;;1036881;5448848;421409;5203211;1566884;1036865;4816131;419388;7336673;1526514
13;8;131250;131250;18808;0;864;2772;47;0;864;2725;0.14329904761904763;0.00030628571428571423;;3541822;9792245;40570;6246386;5717905;3541392;8588395;38515;7408469;5299288
14;7;162000;162000;379;0;700;22;-8;0;700;30;0.002339506172839506;0.00024814814814814816;;68410;7156732;450284;10510243;91126;68414;7155720;448271;13595181;104126
15;6;168000;168000;1706;0;675;174;-3;0;675;177;0.010154761904761904;0.00023928571428571429;;307411;9035751;421384;10589237;475626;307398;9033314;419372;14137549;481381
16;5;168750;168750;4585;0;672;537;22;0;672;515;0.02717037037037037;0.00023822222222222222;;825973;10854497;171962;10901687;1446494;825960;10892503;169970;15678177;1549677
17;4;181440;181440;21067;0;625;2412;-47;0;625;2459;0.11611000881834216;0.00022156084656084656;;3948575;18000125;9975;13625267;8832185;3948135;17166844;7915;13620374;8319124
18;3;189000;189000;16995;3;600;1948;97;0;600;1851;0.08992063492063491;0.0002126984126984127;;3061308;23318069;175575;20707245;8715168;3061310;13884789;173515;18848973;5938441
19;2;600000;600000;3378;0;189;129;1;0;189;128;0.00563;6.7e-05;;608597;22797783;2931578;52794441;2493504;608583;22793613;2929890;52786878;2537324
20;1;907200;907200;40330;0;125;1184;1;0;125;1183;0.04445546737213404;4.431216931216931e-05;;10805058;68013429;5134462;53661651;45365092;10803387;67994704;5131805;53653752;45232224
;;113400000;;;;;12619;;;;12521;0.8891417019400354;0.010705111111111111;0.8998468130511466
;;;;;;;0.007766067041762421;;;;;
