ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1081;0;11340;0;0;0;11340;0;0.1081;0.004019999999999999;;194910;202992;175551;195288;194910;194911;203659;173505;195610;194911
2;19;20000;20000;2131;0;5670;0;0;0;5670;0;0.10655;0.0020099999999999996;;384036;395534;379096;398755;384036;384036;395670;377077;398954;384036
3;18;22500;22500;1847;0;5040;0;0;0;5040;0;0.08208888888888889;0.0017866666666666669;;332797;339284;85551;790771;332798;332798;339552;83514;791105;332798
4;17;35000;35000;1766;0;3240;180;0;0;3240;180;0.05045714285714286;0.0011485714285714285;;318212;668673;175551;1131734;337266;318212;668403;173514;1132192;337223
5;16;39375;39375;776;0;2880;0;0;0;2880;0;0.019707936507936508;0.001020952380952381;;139878;145997;18051;1458246;139878;139886;146027;16014;1458829;139886
6;15;42000;42000;426;0;2700;0;0;0;2700;0;0.010142857142857143;0.0009571428571428571;;76876;82336;175551;1606319;76876;76880;82468;173514;1607071;76883
7;14;63000;63000;646;0;1800;180;-5;0;1800;185;0.010253968253968253;0.0006380952380952382;;116469;723189;175551;1691607;156611;116473;722917;173515;2483421;157231
8;13;65625;65625;1817;0;1728;432;-3;0;1728;435;0.027687619047619048;0.0006125714285714285;;327384;1365628;18055;1816524;413883;327372;1365053;16018;2620045;409912
9;12;72000;72000;1269;0;1575;270;-28;0;1575;298;0.017625;0.0005583333333333333;;228735;1451059;175555;2360200;269470;228739;1449832;173518;3530441;279632
10;11;78750;78750;1750;0;1440;468;7;0;1440;461;0.022222222222222223;0.0005104761904761905;;315331;921999;189519;2597378;434614;315319;1593985;187496;4518300;440033
11;10;84000;84000;2909;0;1350;972;-26;0;1350;998;0.03463095238095238;0.00047857142857142857;;524082;1818120;261530;2926174;813216;524082;1817302;259555;4330049;826983
12;9;84375;84375;1256;0;1344;292;-59;0;1344;351;0.014885925925925926;0.00047644444444444443;;226404;1577727;18900;3454076;317855;226392;1734203;16513;5213463;323630
13;8;90000;90000;1802;0;1260;283;-182;0;1260;465;0.020022222222222223;0.0004466666666666667;;324681;1507954;720958;3689081;426105;324691;1939009;719029;5189648;482328
14;7;90720;90720;11759;0;1250;4856;418;0;1250;4438;0.12961860670194003;0.0004431216931216931;;2325904;7139583;9955;4956975;4352793;2325472;6044325;7918;4953738;3838716
15;6;135000;135000;13092;0;840;3881;13;0;840;3868;0.09697777777777777;0.0002977777777777778;;2696034;10879973;517223;8833869;6120756;2695460;10556123;515225;8831760;6071763
16;5;140000;140000;1475;0;810;381;-37;0;810;418;0.010535714285714285;0.0002871428571428571;;265827;10941194;1099524;13600283;701395;265815;7413039;1097768;13353602;684296
17;4;168750;168750;3481;0;672;845;-85;0;672;930;0.02062814814814815;0.00023822222222222222;;627143;11290962;276475;13870040;1637631;627131;8502497;274466;17438658;1908265
18;3;180000;180000;12913;1;630;3034;253;0;630;2781;0.0717388888888889;0.00022333333333333336;;3134565;20975642;1448610;20927627;8814336;3133783;11055415;1446957;16990368;6268714
19;2;181440;181440;716;1;625;195;8;0;625;187;0.0039462081128747795;0.00022156084656084656;;129083;13699528;2503723;42140462;617770;129087;7059428;2501381;21125451;405159
20;1;648000;648000;16553;0;175;1139;-5;0;175;1144;0.025544753086419753;6.203703703703704e-05;;4226914;38881362;413636;42415341;19688210;4225093;38867537;411646;42403939;19682992
;;113400000;;;;;17408;;;;17139;0.8833648324514993;0.016437687830687827;0.8998025202821871
;;;;;;;0.015452665441176471;;;;;
