ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;82;0;11340;0;-8340;8801;11339;8340;0.0082;0.005663;;14966;14968;175821;195137;14966;14936;26091;173913;7769106;14936
2;19;18900;18900;670;0;6000;0;-5071;5062;5999;5071;0.035449735449735446;0.0029962962962962964;;120787;120793;13821;218653;120787;120761;150111;11990;9241486;120792
3;18;25200;25200;3267;0;4500;1440;-2507;3896;4499;3947;0.12964285714285714;0.0022472222222222225;;588626;625397;31821;347416;598038;588607;633450;30040;9778055;588632
4;17;28350;28350;236;0;4000;160;-3023;3174;3999;3183;0.008324514991181657;0.0019975308641975308;;42672;71466;4821;944267;42672;42676;75576;41427;10293194;42679
5;16;30240;30240;4125;0;3750;2390;-941;3264;3749;3331;0.13640873015873015;0.0018726851851851853;;743189;962322;10221;995078;789257;743169;906113;8425;9881099;744640
6;15;37800;37800;2514;0;3000;990;-1449;2413;2999;2439;0.0665079365079365;0.0014981481481481482;;452971;539320;161647;1752673;464944;452949;490776;266163;10779767;453474
7;14;39375;39375;157;0;2880;20;-2174;2191;2879;2194;0.003987301587301587;0.0014382222222222222;;28437;57249;18321;2238135;28460;28464;61511;449769;11025478;28466
8;13;40000;40000;658;0;2835;145;-2212;2353;2834;2357;0.01645;0.00141575;;118628;763464;199486;2274912;136076;118632;147793;198924;11951505;118635
9;12;47250;47250;3128;0;2400;1500;-571;2038;2399;2071;0.0662010582010582;0.0011985185185185185;;563595;2166200;40825;2402049;760477;563583;2087976;1740660;12028829;566733
10;11;60000;60000;2714;0;1890;1136;-474;1590;1889;1610;0.045233333333333334;0.0009438333333333334;;488968;2684751;199488;2975450;815554;488955;653548;2959555;14331566;490071
11;10;63000;63000;868;0;1800;405;-967;1363;1799;1372;0.013777777777777778;0.000898888888888889;;156434;2388008;175825;3613916;266606;156440;762760;3590079;14246981;157056
12;9;65625;65625;235;0;1728;67;-1275;1338;1727;1342;0.003580952380952381;0.0008629333333333332;;42502;2233629;18325;3770688;54287;42506;1563429;3754429;15292026;43117
13;8;70875;70875;5075;0;1600;2350;971;1330;1599;1379;0.07160493827160494;0.0007990123456790123;;914310;3697538;18325;3850346;1589675;914290;2975792;3832500;15748981;922443
14;7;75000;75000;551;0;1512;192;-1089;1277;1511;1281;0.007346666666666666;0.0007550666666666667;;99367;4182615;175825;5427911;172622;99371;310080;5411822;17161828;99373
15;6;75600;75600;3488;0;1500;1574;682;857;1499;892;0.04613756613756614;0.0007490740740740741;;628400;4725775;1245733;5548650;1148106;628387;1542737;5519291;15689868;631696
16;5;81000;81000;4236;0;1400;2078;928;1117;1399;1150;0.0522962962962963;0.0006991358024691359;;763159;7508192;175825;7751742;1600672;763145;2444065;7019310;17408179;769309
17;4;84000;84000;6155;0;1350;3320;2181;1075;1350;1139;0.07327380952380952;0.0006741666666666667;;1108822;8111614;175825;8526787;3483118;1108802;2657959;7815516;17440669;1117454
18;3;87500;87500;5141;18;1296;2792;1635;1122;1296;1157;0.05875428571428572;0.0006472;;926176;12714235;85825;12542533;3666326;926156;1852533;8753159;18833551;930450
19;2;94500;94500;1189;60;1200;680;151;500;1200;529;0.012582010582010581;0.0005992592592592592;;214337;11979475;788460;24657015;1013599;214339;1265685;9226097;20056876;216931
20;1;100000;100000;11546;1092;1091;5806;4693;1044;1134;1113;0.11546;0.0005663;;2107044;43322449;23632575;791781271;18618601;2079766;4308006;10218407;20705664;2095977
;;113400000;;;;;27045;;;;45897;0.9712197707231041;0.0285222438271605;0.9997420145502646
;;;;;;;-0.6970604547975596;;;;;
