ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;2506;0;2268;0;-1672;1783;2267;1672;0.2506;0.005663;;451523;463561;175821;194412;453078;451496;467953;173989;5093206;451985
2;19;18900;18900;2579;0;1200;240;-753;961;1199;993;0.13645502645502647;0.0029962962962962964;;464664;942905;13823;654472;558716;464645;946622;12040;6248607;477553
3;18;20000;20000;3100;0;1134;180;-655;835;1133;835;0.155;0.0028315;;558573;1048803;636048;1127233;636777;558552;577861;634379;5878988;560779
4;17;28350;28350;229;0;800;0;-543;542;799;543;0.008077601410934745;0.0019975308641975308;;41414;48957;4876;1693835;41414;41418;52217;224623;7517641;41418
5;16;30240;30240;1229;0;750;132;-469;586;749;601;0.04064153439153439;0.0018726851851851853;;221549;1789064;10259;1743406;323966;221530;1258299;716256;8157051;231686
6;15;33750;33750;2035;0;672;354;-179;510;671;533;0.0602962962962963;0.001677925925925926;;366744;2165400;40821;2440763;683127;366725;2346249;131047;8485008;386174
7;14;37800;37800;342;0;600;100;-297;391;599;397;0.009047619047619047;0.0014981481481481482;;61745;1534688;505641;2815729;175367;61767;1103613;513660;9146009;69407
8;13;39375;39375;2696;0;576;430;-33;439;575;463;0.06846984126984126;0.0014382222222222222;;485721;3130875;18335;2890478;1020573;485708;2469491;451980;9324558;511039
9;12;40000;40000;525;0;567;114;-166;273;566;280;0.013125;0.00141575;;94692;1658609;1203729;3394106;233727;94696;1043486;1725105;9112929;101749
10;11;45360;45360;355;0;500;51;-337;384;499;388;0.007826278659611993;0.001248456790123457;;64092;1891003;10235;4981938;130762;64096;1097036;3315597;10804947;67184
11;10;47250;47250;45;0;480;6;-332;337;479;338;0.0009523809523809524;0.0011985185185185185;;8298;536817;40825;5073192;12081;8302;1051818;2147708;10828917;10422
12;9;50400;50400;343;0;450;41;-276;317;449;317;0.006805555555555555;0.0011236111111111113;;61933;1826439;32411;5087358;130262;61937;79139;2649347;11253133;62009
13;8;52500;52500;992;0;432;158;-128;273;431;286;0.018895238095238097;0.0010786666666666666;;178761;2664021;85825;5157767;394474;178761;1449050;2714741;11695311;196387
14;7;60000;60000;1282;0;378;189;-4;187;377;193;0.021366666666666666;0.0009438333333333334;;231080;3135514;1203639;5393652;590368;231069;1319094;3750455;12472141;241178
15;6;60480;60480;359;0;375;67;-195;258;374;262;0.005935846560846561;0.0009363425925925927;;64823;3397637;241655;6696022;228314;64827;1573139;6082004;13451896;75765
16;5;67500;67500;341;0;336;60;-140;196;335;200;0.005051851851851852;0.000838962962962963;;61576;2489420;462037;6782819;238783;61580;1587446;5949932;14040707;70524
17;4;84000;84000;1042;0;270;119;-65;175;269;184;0.012404761904761905;0.0006741666666666667;;187882;3273507;175825;9121729;619233;187871;2406334;8734556;17056830;211389
18;3;90000;90000;817;0;252;87;-41;125;252;128;0.009077777777777778;0.0006292222222222222;;147256;2871723;636175;10045793;461195;147260;1657897;8994425;17948340;159806
19;2;90720;90720;6742;2;250;936;701;203;250;235;0.07431657848324515;0.0006242283950617284;;1214596;11104804;314621;10201174;7466849;1214457;3584185;9811280;17670605;1298802
20;1;94500;94500;6059;226;225;844;653;164;240;191;0.06411640211640211;0.0005992592592592592;;1091546;35862643;25955133;269939767;17843156;1091513;2617367;11312669;18232497;1158926
;;22680000;;;;;4108;;;;9039;0.9684622574955907;0.03128632716049383;0.9997485846560845
;;;;;;;-1.2003407984420642;;;;;
