ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;1615;0;5670;0;-5141;5170;5669;5141;0.08075;0.0028315;;291028;299255;175820;193671;291028;290996;312173;173986;9446378;291029
2;19;28350;28350;521;0;4000;0;-3624;3623;3999;3624;0.018377425044091712;0.0019975308641975308;;93982;100324;4820;493255;93984;93982;105186;85565;10959340;93983
3;18;30240;30240;1770;0;3750;260;-3197;3452;3749;3457;0.05853174603174603;0.0018726851851851853;;318942;734251;10787;595367;336132;318923;627758;44446;10971673;318942
4;17;33750;33750;488;0;3360;20;-3064;3080;3359;3084;0.014459259259259259;0.001677925925925926;;88028;196104;40820;922475;88039;88032;420015;176919;11506412;88032
5;16;40000;40000;3893;0;2835;1170;-1402;2570;2834;2572;0.097325;0.00141575;;701306;1251455;475571;1018636;781708;701283;1040946;747052;11808340;701447
6;15;42000;42000;52;0;2700;0;-2469;2468;2699;2469;0.001238095238095238;0.0013483333333333333;;9556;9562;175820;1729195;9556;9560;16600;1693150;12972697;9560
7;14;47250;47250;5056;0;2400;1591;-680;2263;2399;2271;0.107005291005291;0.0011985185185185185;;910875;2472603;40830;1746041;1182389;910856;1227575;1737831;12997621;911859
8;13;50400;50400;198;0;2250;39;-1975;2012;2249;2014;0.003928571428571429;0.0011236111111111113;;35838;1055446;31834;2672427;41316;35842;345735;2656411;13519378;35842
9;12;56700;56700;6345;0;2000;2035;144;1873;1999;1891;0.11190476190476191;0.0009987654320987654;;1143027;3556747;116924;2716881;1552951;1143006;1465270;2700129;13501039;1146107
10;11;60000;60000;2291;0;1890;761;-844;1604;1889;1605;0.03818333333333333;0.0009438333333333334;;412823;3264879;475755;4169798;595426;412812;519659;4154752;14098828;412848
11;10;63000;63000;7915;0;1800;3020;1302;1699;1799;1718;0.12563492063492063;0.000898888888888889;;1425726;6304138;175824;4608654;2557963;1425714;1868982;4575460;13983758;1430385
12;9;64800;64800;3550;0;1750;1155;-456;1602;1749;1611;0.05478395061728395;0.0008739197530864197;;639569;6956771;31824;6567521;1362353;639556;1053849;5513597;15043140;641413
13;8;67500;67500;5571;0;1680;2614;1079;1522;1679;1535;0.08253333333333333;0.000838962962962963;;1003568;8661101;183013;7218162;2630225;1003551;1448317;5285695;14905239;1007066
14;7;72000;72000;271;5;1575;106;-1143;1245;1575;1249;0.003763888888888889;0.0007865277777777777;;48953;8421372;175824;10251743;126319;48983;386974;6579669;16270591;49003
15;6;75000;75000;2986;7;1512;1285;-27;1307;1512;1312;0.03981333333333333;0.0007550666666666667;;537916;9623854;175824;18708274;1692613;537915;850618;7143575;17669774;538899
16;5;78750;78750;158;15;1440;71;-920;991;1440;991;0.0020063492063492065;0.0007191111111111111;;28604;7199693;54038;19817310;77818;28634;36380;7354413;17763609;28634
17;4;81000;81000;3252;112;1400;1507;389;1111;1400;1118;0.04014814814814815;0.0006991358024691359;;585902;11994611;175824;19891544;2405198;585904;897195;7938794;17357475;587569
18;3;84000;84000;1368;127;1350;666;-348;1012;1350;1014;0.016285714285714285;0.0006741666666666667;;246552;20032256;194670;33746516;1467120;246554;556312;8484508;18483975;246934
19;2;84375;84375;1331;149;1344;634;-434;1067;1344;1068;0.015774814814814814;0.0006711703703703703;;239888;20588908;18334;40512409;1498788;239891;548998;8913076;19654202;240354
20;1;90720;90720;5850;1176;1175;2947;1864;1077;1250;1083;0.06448412698412699;0.0006242283950617284;;1053821;66369939;48974814;1274386757;17169413;1053792;1377263;9341911;18906419;1056215
;;113400000;;;;;19881;;;;40827;0.9769320634920635;0.022949632098765434;0.999881695590829
;;;;;;;-1.0535687339671043;;;;;
