ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;3311;0;3600;0;-2951;2980;3599;2951;0.21022222222222223;0.003595555555555556;;596548;613227;40820;192493;598446;596521;616851;38986;8091282;596553
2;19;22500;22500;580;0;2520;0;-2071;2069;2519;2071;0.025777777777777778;0.002516888888888889;;104603;109443;85820;796924;104603;104607;721874;83986;9192698;104611
3;18;28350;28350;346;0;2000;0;-1547;1545;1999;1547;0.012204585537918871;0.0019975308641975308;;62477;62620;4820;908983;62477;62481;677195;21046;9677286;62485
4;17;30240;30240;1465;0;1875;180;-1316;1486;1874;1496;0.048445767195767195;0.0018726851851851853;;264032;990840;10220;979081;299480;264013;992739;51646;10312837;267095
5;16;35000;35000;1122;0;1620;245;-1065;1296;1619;1310;0.03205714285714286;0.0016179999999999999;;202288;1166452;175820;1251314;283835;202269;1161227;174009;10958144;206522
6;15;45000;45000;2460;0;1260;395;-682;1069;1259;1077;0.05466666666666667;0.0012584444444444444;;443227;1624356;289375;1466599;581023;443225;1624777;503160;12305680;447374
7;14;50400;50400;1380;0;1125;179;-725;893;1124;904;0.02738095238095238;0.0011236111111111113;;248726;1509333;31822;1917805;307677;248714;1073285;127997;13019498;252917
8;13;54000;54000;1007;0;1050;145;-745;882;1049;890;0.01864814814814815;0.0010487037037037038;;181599;1088882;175824;2175077;226429;181580;909875;1444429;13605738;185073
9;12;56250;56250;411;0;1008;36;-827;862;1007;863;0.007306666666666667;0.0010067555555555556;;74173;976391;40824;2365156;84939;74177;684875;2353890;14050241;74696
10;11;56700;56700;1461;0;1000;234;-557;784;999;791;0.02576719576719577;0.0009987654320987654;;263311;1806232;103412;2447317;359352;263300;998261;2435865;14068503;266933
11;10;64800;64800;4265;0;875;839;93;716;874;746;0.0658179012345679;0.0008739197530864197;;768382;3942585;31824;2719287;1238979;768363;1772171;2707172;14863627;784588
12;9;65625;65625;715;0;864;76;-608;679;863;684;0.010895238095238095;0.0008629333333333332;;128896;2189192;18900;4095651;161575;128900;860358;4092693;15476041;131552
13;8;70875;70875;93;0;800;25;-581;606;799;606;0.001312169312169312;0.0007990123456790123;;16934;433439;18324;4362572;22857;16938;26962;4347148;16593342;16938
14;7;75000;75000;3701;0;756;735;75;643;755;660;0.049346666666666664;0.0007550666666666667;;666719;4675451;175824;4375278;1175727;666722;1749202;4372102;17058552;678476
15;6;78750;78750;882;0;720;147;-379;518;719;526;0.0112;0.0007191111111111111;;158952;2972536;646251;5050123;255408;158956;1045059;5047043;17517808;164525
16;5;84000;84000;3262;0;675;684;123;535;674;561;0.03883333333333333;0.0006741666666666667;;587726;4931267;175824;5293059;1242434;587706;1808252;5289538;18726295;604307
17;4;84375;84375;11648;0;672;2774;2117;612;671;657;0.13805037037037038;0.0006711703703703703;;2216011;9465021;18326;6991669;5385874;2098126;3818323;6415875;17101037;2138088
18;3;87500;87500;4435;1;648;1044;500;522;648;544;0.050685714285714285;0.0006472;;798984;12008512;85824;11445564;2653628;798964;1692413;8937613;18516242;815169
19;2;90000;90000;6659;28;630;1801;1315;461;630;486;0.0739888888888889;0.0006292222222222222;;1199513;15654684;742056;22760222;5658903;1199516;2378841;8583892;18399198;1222835
20;1;94500;94500;6891;565;564;1794;1332;448;600;462;0.07292063492063493;0.0005992592592592592;;1241430;45420698;39411298;649156976;17886544;1241283;2137729;9324211;19594548;1256842
;;56700000;;;;;11333;;;;19832;0.9755280423280424;0.0242680024691358;0.9997960447971782
;;;;;;;-0.7499338215829877;;;;;
