ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;387;0;7200;0;-6227;6317;7199;6227;0.02457142857142857;0.003595555555555556;;69859;69861;40821;193689;69859;69829;86167;38989;8162166;69857
2;19;22500;22500;3139;0;5040;720;-3986;4697;5039;4706;0.1395111111111111;0.002516888888888889;;565591;655284;85821;271720;578700;565572;657360;84040;8802803;565594
3;18;25200;25200;112;0;4500;0;-4025;4021;4499;4025;0.0044444444444444444;0.0022472222222222225;;20351;20357;31831;845364;20351;20355;31518;66040;9259651;20355
4;17;28350;28350;3030;0;4000;1440;-2234;3664;3999;3674;0.10687830687830688;0.0019975308641975308;;545973;1243007;4821;873792;634573;545954;636858;99857;9271624;545977
5;16;35000;35000;1024;0;3240;540;-2288;2819;3239;2828;0.029257142857142857;0.0016179999999999999;;184657;829145;175823;1427913;214987;184640;850514;234725;10274874;184662
6;15;40000;40000;710;0;2835;37;-2404;2438;2834;2441;0.01775;0.00141575;;127995;905097;175821;1624003;132368;127999;771090;1613497;10952466;128001
7;14;42000;42000;182;0;2700;5;-2236;2241;2699;2241;0.004333333333333333;0.0013483333333333333;;32948;675994;175821;1763985;33442;32952;46368;1517715;11492632;32953
8;13;45000;45000;3810;0;2520;1828;-447;2262;2519;2275;0.08466666666666667;0.0012584444444444444;;686370;1716602;750435;1798570;860585;686357;1333125;1789902;11337056;687676
9;12;45360;45360;1630;0;2500;440;-1799;2233;2499;2239;0.0359347442680776;0.001248456790123457;;293725;2400311;10811;2500634;371301;293712;380102;2484003;11723134;293778
10;11;47250;47250;1632;0;2400;733;-1458;2190;2399;2191;0.03453968253968254;0.0011985185185185185;;294071;2063380;120015;2804147;419363;294070;376623;2785672;11843236;294093
11;10;54000;54000;14299;0;2100;8439;6364;2034;2099;2075;0.2647962962962963;0.0010487037037037038;;2658855;6224615;175825;3189714;4594583;2575668;3846231;3170204;10740456;2584007
12;9;56250;56250;821;0;2016;463;-1091;1554;2016;1554;0.014595555555555556;0.0010067555555555556;;147970;5974555;40835;7237887;325825;147974;230586;4832149;13917169;148053
13;8;56700;56700;623;0;2000;337;-1202;1538;2000;1539;0.010987654320987654;0.0009987654320987654;;112338;2338859;587536;7523950;208320;112337;196288;4756014;13187188;112346
14;7;63000;63000;395;0;1800;205;-1070;1274;1800;1275;0.00626984126984127;0.000898888888888889;;71287;5187306;254471;7644835;148333;71304;154022;5268406;14121319;71307
15;6;65625;65625;2488;0;1728;1194;-297;1485;1728;1491;0.037912380952380954;0.0008629333333333332;;448285;7834733;18327;7725379;1271957;448274;1621658;4811251;15365351;450329
16;5;67500;67500;1102;26;1680;468;-551;1015;1680;1019;0.016325925925925924;0.000838962962962963;;198678;7889963;660468;8235950;389996;198682;873798;5429069;14677221;199748
17;4;70875;70875;5740;264;1600;3899;2514;1370;1600;1385;0.08098765432098766;0.0007990123456790123;;1033981;17660521;18335;16325689;5328276;1033987;1708399;6510989;15485741;1038047
18;3;75600;75600;866;407;1500;608;-454;1056;1500;1062;0.011455026455026456;0.0007490740740740741;;156053;24181906;308093;46728793;1648015;156053;745272;7252012;16294118;157351
19;2;78750;78750;1994;781;1440;1396;385;1009;1440;1011;0.02532063492063492;0.0007191111111111111;;359243;30744776;119747;47852153;5293259;359230;447012;7729915;17202291;359447
20;1;90720;90720;2012;1027;1026;941;-55;989;1250;996;0.022178130511463844;0.0006242283950617284;;362599;135674911;103560265;3769613191;19469682;362594;1025060;10620496;19033113;365011
;;113400000;;;;;23693;;;;46254;0.9727159611992947;0.02699113641975309;0.9997070976190477
;;;;;;;-0.9522221753260457;;;;;
