ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;595;0;4500;0;0;0;4500;0;0.02361111111111111;0.0015952380952380953;;107293;107295;31551;198666;107293;107297;107299;29514;199821;107297
2;19;33750;33750;3097;0;3360;480;0;0;3360;480;0.09176296296296296;0.001191111111111111;;558026;684604;40551;313933;575470;558028;684437;38514;315179;575393
3;18;40000;40000;869;0;2835;30;-10;0;2835;40;0.021725;0.0010049999999999998;;156627;730342;175546;877206;159514;156631;730562;173514;909292;160061
4;17;45360;45360;6129;0;2500;1280;100;0;2500;1180;0.1351190476190476;0.0008862433862433862;;1104146;1974001;10792;1037744;1261888;1104148;1973981;8409;1037776;1254535
5;16;47250;47250;986;0;2400;110;9;0;2400;101;0.02086772486772487;0.0008507936507936508;;177669;1471012;40551;2155070;192705;177673;463695;38514;2150434;183924
6;15;50400;50400;26;0;2250;0;-2;0;2250;2;0.0005158730158730159;0.0007976190476190477;;4881;5024;147539;2340800;4881;4885;10145;145564;2339080;4886
7;14;65625;65625;13963;0;1728;3150;70;0;1728;3080;0.2127695238095238;0.0006125714285714285;;2515085;4819376;18051;2346607;3420250;2515065;4817967;16015;2343640;3414843
8;13;78750;78750;9039;0;1440;1656;151;0;1440;1505;0.11478095238095239;0.0005104761904761905;;1628280;6469638;40555;5007017;2473985;1628266;3818385;38518;5005697;2132596
9;12;84000;84000;2372;0;1350;363;-12;0;1350;375;0.02823809523809524;0.00047857142857142857;;427410;7359560;175555;7216858;805083;427398;5144926;173518;7214027;743922
10;11;84375;84375;1483;0;1344;260;56;0;1344;204;0.017576296296296295;0.00047644444444444443;;267272;7057967;18055;7816471;400349;267261;3655804;16018;7815989;356215
11;10;87500;87500;750;0;1296;114;24;0;1296;90;0.008571428571428572;0.00045942857142857146;;135203;3460184;85555;8100236;189248;135207;2126898;83518;8091902;171375
12;9;100000;100000;4324;0;1134;893;105;0;1134;788;0.04324;0.000402;;779002;9805873;175555;8243858;1792098;778989;7831165;173509;8235695;1670743
13;8;101250;101250;244;0;1120;47;3;0;1120;44;0.0024098765432098764;0.000397037037037037;;44117;4301396;607561;10454699;79188;44121;3863802;605565;10468254;70688
14;7;105000;105000;1898;0;1080;384;69;0;1080;315;0.018076190476190475;0.00038285714285714285;;341971;7867765;175555;10507199;735654;341958;5334538;173518;10498028;599646
15;6;141750;141750;4444;0;800;712;-56;0;800;768;0.03135097001763668;0.00028359788359788357;;800590;9230340;227570;10857741;1770233;800579;10956585;225572;13321082;2028195
16;5;157500;157500;3676;0;720;637;56;0;720;581;0.02333968253968254;0.00025523809523809527;;662236;9771710;1723216;11681237;1817639;662235;7494796;1721226;12833001;1594851
17;4;168750;168750;9585;0;672;1645;4;0;672;1641;0.0568;0.00023822222222222222;;1726572;16747895;884554;21456476;6868325;1726560;15576101;882637;19844227;6018899
18;3;175000;175000;3240;5;648;449;-1;0;648;450;0.018514285714285716;0.00022971428571428573;;583744;19027001;320175;23465457;2179075;583745;11389998;318228;22003827;1687244
19;2;189000;189000;2587;9;600;425;76;0;600;349;0.013687830687830688;0.0002126984126984127;;466089;18378842;362545;45485354;2323884;466091;10818653;360536;22739769;1546950
20;1;540000;540000;3000;0;210;188;0;0;210;188;0.005555555555555556;7.444444444444444e-05;;540570;23656812;742650;47307345;3433118;540570;23650879;740644;47306030;3382880
;;113400000;;;;;12823;;;;12181;0.8885124074074073;0.011339306878306879;0.8998517142857142
;;;;;;;0.050066287140294784;;;;;
