ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;109;0;11340;0;0;0;11340;0;0.0109;0.004019999999999999;;19811;19813;175557;198964;19811;19815;19817;173531;199865;19815
2;19;15750;15750;246;0;7200;0;0;0;7200;0;0.01561904761904762;0.0025523809523809527;;44474;44480;41299;227326;44474;44482;44484;39004;228143;44482
3;18;37800;37800;1151;0;3000;300;0;0;3000;300;0.03044973544973545;0.0010634920634920635;;207507;240725;32402;279773;210123;207508;240114;30026;280699;210089
4;17;45000;45000;359;0;2520;0;-30;0;2520;30;0.007977777777777778;0.0008933333333333334;;64823;64966;175557;495350;64823;64831;98071;173531;1303898;64831
5;16;47250;47250;557;0;2400;60;-60;0;2400;120;0.011788359788359789;0.0008507936507936508;;100455;133810;93844;568416;100528;100463;135124;91880;1457662;101682
6;15;50400;50400;10303;0;2250;3810;270;0;2250;3540;0.20442460317460318;0.0007976190476190477;;1888591;2168555;31557;677029;1965384;1888169;2028392;29531;678095;1930884
7;14;54000;54000;725;0;2100;0;0;0;2100;0;0.013425925925925926;0.0007444444444444445;;130698;135387;175557;2574002;130698;130702;135188;173532;2574752;130706
8;13;63000;63000;1614;0;1800;600;0;0;1800;600;0.025619047619047618;0.0006380952380952382;;290860;545159;228750;2713092;319634;290861;544444;226795;2713929;320309
9;12;67500;67500;66;0;1680;0;-25;0;1680;25;0.0009777777777777777;0.0005955555555555556;;12072;12215;85561;3069762;12072;12080;69938;83535;3070257;12164
10;11;70000;70000;1649;0;1620;420;60;0;1620;360;0.023557142857142856;0.0005742857142857142;;297150;654864;204098;3090190;338638;297151;550186;202102;3090780;322728
11;10;78750;78750;7401;0;1440;2040;-125;0;1440;2165;0.09398095238095239;0.0005104761904761905;;1333221;4264439;94693;3395802;1774335;1333222;3688688;92373;3396440;1704994
12;9;90000;90000;5740;0;1260;1180;-140;0;1260;1320;0.06377777777777778;0.0004466666666666667;;1034009;3447296;277937;4770939;1361568;1034010;3445944;276064;4771037;1372790
13;8;105000;105000;686;0;1080;84;-11;0;1080;95;0.006533333333333334;0.00038285714285714285;;123677;2083731;175561;5903741;173212;123681;481459;173535;6270911;132298
14;7;118125;118125;16431;0;960;4290;252;0;960;4038;0.1390984126984127;0.0003403174603174603;;3161039;7350906;18916;6036223;4813794;3074528;6988324;90148;6035583;4820313
15;6;135000;135000;5182;0;840;1260;40;0;840;1220;0.03838518518518518;0.0002977777777777778;;933571;5297418;271023;11936213;2125249;933552;5295747;269150;11932656;1895224
16;5;180000;180000;1267;0;630;180;-74;0;630;254;0.007038888888888889;0.00022333333333333336;;228402;2888577;1321736;13243606;368652;228382;4467794;1319997;14910485;691515
17;4;181440;181440;302;0;625;40;-2;0;625;42;0.0016644620811287478;0.00022156084656084656;;54555;445517;10806;13480412;60009;54559;444556;22335;21135529;61085
18;3;189000;189000;29421;30;600;5555;510;0;600;5045;0.15566666666666668;0.0002126984126984127;;10472971;23575702;855712;13544000;17847245;10302394;17252455;854145;13539994;13895627
19;2;525000;525000;13234;0;216;989;5;0;216;984;0.025207619047619048;7.657142857142856e-05;;2583955;32891899;308753;53415723;14400968;2583123;30151454;306756;53399308;14336235
20;1;810000;810000;6702;0;140;305;3;0;140;302;0.008274074074074074;4.9629629629629625e-05;;1207406;35830017;2738108;60298721;7985619;1207406;35812991;2735580;60279544;7977380
;;113400000;;;;;21113;;;;20440;0.8843667901234568;0.015491888888888892;0.8998586790123456
;;;;;;;0.03187609529673661;;;;;
