ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;381;0;6000;0;0;0;6000;0;0.020158730158730157;0.002126984126984127;;68771;68773;13571;196995;68771;68775;68777;11511;197686;68775
2;19;28350;28350;3984;0;4000;0;0;0;4000;0;0.14052910052910053;0.001417989417989418;;717808;732615;4571;274319;719055;717809;734209;20511;274910;719149
3;18;35000;35000;1222;0;3240;200;0;0;3240;200;0.03491428571428572;0.0011485714285714285;;220291;1040691;175571;1000129;249938;220292;1041734;173511;1000784;249872
4;17;39375;39375;865;0;2880;0;-4;0;2880;4;0.021968253968253967;0.001020952380952381;;155892;161570;18081;1228472;155892;155900;237400;16030;1229214;155900
5;16;45000;45000;1320;0;2520;280;52;0;2520;228;0.029333333333333333;0.0008933333333333334;;237937;1052932;175571;1392666;282397;237938;1052662;173511;1641743;277209
6;15;50000;50000;6370;0;2268;2000;224;0;2268;1776;0.1274;0.000804;;1147513;2611149;175571;1638920;1458187;1147515;2370069;173502;1639809;1420137
7;14;54000;54000;3517;0;2100;948;40;0;2100;908;0.06512962962962963;0.0007444444444444445;;633619;3257297;175571;2802835;866432;633607;2830886;173512;2801020;827007
8;13;56700;56700;36;0;2000;12;-1;0;2000;13;0.0006349206349206349;0.000708994708994709;;6683;241142;818052;3518516;6787;6687;240865;816115;3519127;6795
9;12;70000;70000;1958;0;1620;384;-50;0;1620;434;0.02797142857142857;0.0005742857142857142;;352775;2327709;404742;3533557;463793;352753;2326987;402721;5306142;481983
10;11;72000;72000;487;0;1575;135;-33;0;1575;168;0.006763888888888889;0.0005583333333333333;;87858;2915182;175575;3891982;143797;87862;2553151;173515;5773987;150062
11;10;84375;84375;4394;0;1344;1009;-151;0;1344;1160;0.05207703703703704;0.00047644444444444443;;791604;4104981;18075;3986614;1289243;791587;4446003;16015;5894678;1482794
12;9;101250;101250;220;0;1120;48;5;0;1120;43;0.0021728395061728395;0.000397037037037037;;39799;2193820;40575;4786758;59915;39803;2508151;38515;8869136;64616
13;8;108000;108000;22529;0;1050;5512;911;0;1050;4601;0.20860185185185184;0.00037222222222222225;;4952892;11448582;818283;4826898;7924058;4312568;9170034;816355;4824114;6957638
14;7;118125;118125;1194;0;960;239;30;0;960;209;0.010107936507936508;0.0003403174603174603;;215242;10656385;183061;13785929;504653;215241;9154971;181042;13242143;441003
15;6;180000;180000;5346;0;630;825;15;0;630;810;0.0297;0.00022333333333333336;;963075;6186206;422752;14009744;2070839;963084;6376812;420740;14006711;2014171
16;5;189000;189000;9659;0;600;1340;-26;0;600;1366;0.051105820105820106;0.0002126984126984127;;1739893;17517258;253122;15155460;4094796;1739894;14468382;251105;15149941;3933974
17;4;196875;196875;244;0;576;54;12;0;576;42;0.0012393650793650793;0.0002041904761904762;;44117;8639469;183256;29304791;118160;44121;8897151;181246;21805007;110060
18;3;200000;200000;6446;1;567;933;11;0;567;922;0.03223;0.000201;;1161200;18913448;1332318;30018261;4131723;1161201;15000205;1330280;21836502;3505207
19;2;450000;450000;8797;0;252;632;10;0;252;622;0.01954888888888889;8.933333333333333e-05;;1584615;33652413;1579396;50542096;9704533;1584619;33641454;1577524;50526786;9652195
20;1;900000;900000;5159;0;126;206;2;0;126;204;0.005732222222222222;4.4666666666666664e-05;;929423;31048284;5193228;53656913;8100429;929425;31041933;5190516;53640589;8097323
;;113400000;;;;;14757;;;;13710;0.887319532627866;0.012559132275132277;0.8998786649029983
;;;;;;;0.07094937995527546;;;;;
