ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;660;0;11340;0;0;0;11340;0;0.066;0.004019999999999999;;119006;119008;175571;196329;119006;119010;119012;173502;197686;119010
2;19;22500;22500;785;0;5040;0;0;0;5040;0;0.034888888888888886;0.0017866666666666669;;141497;146104;85571;323874;141497;141501;145871;83505;325129;141501
3;18;26250;26250;1382;0;4320;0;0;0;4320;0;0.05264761904761905;0.0015314285714285714;;249089;254558;40571;473479;249089;249090;254532;38511;474818;249090
4;17;28350;28350;63;0;4000;0;0;0;4000;0;0.0022222222222222222;0.001417989417989418;;11528;11534;4571;730733;11528;11532;11538;11511;732142;11533
5;16;50400;50400;5105;0;2250;2290;0;0;2250;2290;0.10128968253968254;0.0007976190476190477;;919698;1341891;31571;750360;1076082;919699;1493157;29511;1553629;1078833
6;15;54000;54000;7996;0;2100;3770;320;0;2100;3450;0.14807407407407408;0.0007444444444444445;;1440438;3086147;175571;1678206;1866558;1440439;2019256;173511;1679747;1689971
7;14;60000;60000;1380;0;1890;440;5;0;1890;435;0.023;0.00067;;248734;3210549;303248;3262445;368468;248735;1753344;301231;3262352;336262
8;13;84000;84000;498;0;1350;137;-13;0;1350;150;0.005928571428571429;0.00047857142857142857;;89830;485699;175575;3523297;103491;89834;485206;173515;6632266;104384
9;12;87500;87500;4599;0;1296;1374;57;0;1296;1317;0.05256;0.00045942857142857146;;828511;4317365;85575;3617830;1311974;828514;4314109;83515;6607311;1303922
10;11;105000;105000;2407;0;1080;400;-126;0;1080;526;0.022923809523809523;0.00038285714285714285;;433697;4368286;433567;4741344;676890;433689;3779553;431555;7344122;689080
11;10;118125;118125;8663;0;960;2332;12;0;960;2320;0.07333756613756613;0.0003403174603174603;;1692448;6734069;18075;5467416;2876820;1560494;6285850;16015;7496328;2754869
12;9;120000;120000;8339;0;945;2495;78;0;945;2417;0.06949166666666666;0.000335;;1634146;8152228;561332;7178013;3085850;1502162;5977459;559401;7169739;2673721
13;8;131250;131250;1330;0;864;312;3;0;864;309;0.010133333333333333;0.00030628571428571423;;239730;7048086;298421;8973645;413884;239720;5326548;296400;12154026;400323
14;7;141750;141750;2825;0;800;637;-82;0;800;719;0.019929453262786598;0.00028359788359788357;;508931;9028138;61025;12548127;1079029;508938;7459290;59008;12539926;1113969
15;6;157500;157500;4810;0;720;1092;-58;0;720;1150;0.03053968253968254;0.00025523809523809527;;866491;10173576;494013;13197209;1982725;866492;7355413;492096;13188670;1869955
16;5;162000;162000;18105;1;700;4103;146;0;700;3957;0.11175925925925925;0.00024814814814814816;;3676281;17584907;1757044;14087546;9535716;3675305;14153684;1754614;14078283;7462649
17;4;168000;168000;3300;5;675;778;91;0;675;687;0.019642857142857142;0.00023928571428571429;;594557;22998983;274752;37955104;2200464;594557;9464750;272741;18052907;1463859
18;3;168750;168750;2108;3;672;440;-7;0;672;447;0.012491851851851851;0.00023822222222222222;;379867;16944720;40575;41889096;1162832;379866;8922300;38515;21969383;929619
19;2;196875;196875;5101;5;576;1043;111;0;576;932;0.02590984126984127;0.0002041904761904762;;918963;26271967;18075;51089368;4300517;918966;17353270;16015;23452194;2906722
20;1;900000;900000;2073;0;126;113;-2;0;126;115;0.0023033333333333334;4.4666666666666664e-05;;373589;19481543;712196;54033639;2086196;373576;19471947;710414;54023666;2125847
;;113400000;;;;;21756;;;;21221;0.8850737125220459;0.014783957671957674;0.8998576701940036
;;;;;;;0.024590917448060304;;;;;
