ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;20000;20000;312;0;5670;0;0;0;5670;0;0.0156;0.0020099999999999996;;56361;56363;175551;197503;56361;56365;56367;173505;197689;56365
2;19;25200;25200;427;0;4500;0;0;0;4500;0;0.016944444444444446;0.0015952380952380953;;77063;77069;31551;262397;77063;77071;77073;29514;262501;77071
3;18;28350;28350;680;0;4000;20;0;0;4000;20;0.02398589065255732;0.001417989417989418;;122593;192145;4551;347433;122595;122597;191727;11514;347627;122597
4;17;30240;30240;1266;0;3750;230;50;0;3750;180;0.04186507936507936;0.0013293650793650795;;228213;364673;9951;478211;232503;228214;299695;7914;478491;230981
5;16;37800;37800;1803;0;3000;270;0;0;3000;270;0.0476984126984127;0.0010634920634920635;;324875;395173;31551;714652;330627;324858;394898;29514;715046;330598
6;15;42000;42000;252;0;2700;7;-3;0;2700;10;0.006;0.0009571428571428571;;45562;45705;175551;1047671;45562;45570;45707;173514;1048208;45570
7;14;54000;54000;1994;0;2100;500;-2;0;2100;502;0.036925925925925925;0.0007444444444444445;;359357;667629;175551;1101590;395386;359236;667686;173506;2007208;395332
8;13;60480;60480;1633;0;1875;465;-26;0;1875;491;0.027000661375661376;0.0006646825396825397;;294277;668570;247311;1469228;311229;294278;802314;245310;3763606;313538
9;12;64800;64800;847;0;1750;19;-43;0;1750;62;0.013070987654320987;0.0006203703703703703;;152662;243014;31555;1775865;152912;152666;492654;29518;3487310;156400
10;11;70875;70875;2665;0;1600;635;-48;0;1600;683;0.03760141093474427;0.0005671957671957671;;480145;1154592;18055;1937146;542516;480121;1447818;16018;4092178;554902
11;10;72000;72000;8716;0;1575;2961;347;0;1575;2614;0.12105555555555556;0.0005583333333333333;;1570023;3302220;175555;2426151;2058789;1570012;2713476;173518;2486579;1917228
12;9;75600;75600;163;0;1500;20;-11;0;1500;31;0.002156084656084656;0.0005317460317460317;;29531;154825;452470;4073957;30474;29535;340640;450202;4648057;31059
13;8;87500;87500;17126;0;1296;5564;325;0;1296;5239;0.19572571428571428;0.00045942857142857146;;3084884;7840310;85555;4094929;4941602;3084885;7826634;83518;4455049;4572200
14;7;94500;94500;907;0;1200;181;-1;0;1200;182;0.009597883597883598;0.0004253968253968254;;163457;7670653;85555;8144007;268459;163461;6297794;83518;8966269;244205
15;6;100800;100800;4881;0;1125;1341;-21;0;1125;1362;0.04842261904761905;0.00039880952380952383;;879268;8373096;117485;8322431;1607409;879255;7727752;115510;8310767;1470453
16;5;118125;118125;2409;0;960;552;-55;0;960;607;0.020393650793650794;0.0003403174603174603;;434058;8927994;18055;9294933;807423;434047;8952972;16018;11688726;885465
17;4;162000;162000;3040;0;700;548;-40;0;700;588;0.018765432098765432;0.00024814814814814816;;547769;9198528;544237;9735770;1118799;547759;10114896;542243;19966013;1396338
18;3;168750;168750;8009;0;672;1473;-24;0;672;1497;0.04746074074074074;0.00023822222222222222;;1442779;12045943;40555;10799266;3450401;1442785;11089370;38518;19387124;3668130
19;2;181440;181440;26925;1;625;5409;386;0;625;5023;0.148396164021164;0.00022156084656084656;;5884965;29679309;550958;15811941;17170189;5883208;22998926;549054;15803172;13290843
20;1;540000;540000;3637;0;210;198;-2;0;210;200;0.006735185185185185;7.444444444444444e-05;;655225;27552548;609515;57339778;2896870;655236;27541546;607607;57317676;2886604
;;113400000;;;;;20393;;;;19561;0.8854018430335097;0.014466328042328043;0.8998681710758377
;;;;;;;0.04079831314666797;;;;;
