ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;25200;25200;673;0;4500;0;0;0;4500;0;0.026706349206349206;0.0015952380952380953;;121335;121337;31571;197217;121335;121339;121341;29511;236872;121339
2;19;26250;26250;2073;0;4320;360;360;0;4320;0;0.07897142857142857;0.0015314285714285714;;373595;508325;40571;327110;383969;373596;378197;38511;327412;373597
3;18;33750;33750;1076;0;3360;300;0;0;3360;300;0.03188148148148148;0.001191111111111111;;194009;328709;40571;708706;205308;194010;328265;38511;709072;205269
4;17;35000;35000;1380;0;3240;420;240;0;3240;180;0.03942857142857143;0.0011485714285714285;;248732;591387;175571;910866;273582;248733;383211;173511;911311;256034
5;16;52500;52500;6244;0;2160;780;0;0;2160;780;0.11893333333333334;0.0007657142857142857;;1124837;1469110;467982;1167686;1190701;1124838;1468809;465980;1168219;1190518
6;15;56250;56250;1214;0;2016;132;19;0;2016;113;0.02158222222222222;0.0007146666666666666;;218846;560695;40571;2300800;230501;218828;739016;38511;2301400;229379
7;14;63000;63000;4489;0;1800;732;-58;0;1800;790;0.07125396825396825;0.0006380952380952382;;808707;1508077;175571;2535636;924094;808709;1507843;173512;2533044;927460
8;13;65625;65625;114;0;1728;0;-1;0;1728;1;0.0017371428571428572;0.0006125714285714285;;20708;25324;18075;3352767;20708;20712;288042;16015;3350283;20715
9;12;67500;67500;750;0;1680;120;12;0;1680;108;0.011111111111111112;0.0005955555555555556;;135203;522028;288538;3378217;153441;135207;655712;286526;3378082;152109
10;11;70875;70875;2084;0;1600;428;-7;0;1600;435;0.02940388007054674;0.0005671957671957671;;375561;1363697;18075;3521982;446650;375549;2725325;16015;4135618;458728
11;10;72000;72000;4513;0;1575;1149;191;0;1575;958;0.06268055555555556;0.0005583333333333333;;813024;3699146;175575;3890272;1226247;813026;3170812;173515;3887620;1124042
12;9;75000;75000;4586;0;1512;1275;294;0;1512;981;0.06114666666666667;0.000536;;826157;5134100;175575;5251497;1300957;826165;2874824;173515;4842615;1110149
13;8;87500;87500;5033;0;1296;1381;104;0;1296;1277;0.05752;0.00045942857142857146;;906745;6617918;85575;6086086;1497248;906746;4795302;83515;6063088;1399260
14;7;90000;90000;323;0;1260;64;14;0;1260;50;0.003588888888888889;0.0004466666666666667;;58329;4091998;175575;7481722;92207;58333;1810595;173515;7446399;76665
15;6;112500;112500;2681;0;1008;644;-24;0;1008;668;0.023831111111111112;0.0003573333333333333;;483007;6088401;313684;7535049;958961;483005;5700298;311663;7534474;959314
16;5;135000;135000;6231;0;840;1247;-18;0;840;1265;0.046155555555555554;0.0002977777777777778;;1122508;6903308;523262;8031614;2404784;1122487;7822286;521398;8030639;2453774
17;4;141750;141750;5074;0;800;1110;0;0;800;1110;0.03579541446208113;0.00028359788359788357;;914117;9323988;425631;9163499;2396866;914103;7965079;423637;10095845;2163662
18;3;168000;168000;5583;0;675;906;-47;0;675;953;0.033232142857142856;0.00023928571428571429;;1005735;11617082;175575;16979176;2579082;1005737;11538733;173515;15985392;2627132
19;2;196875;196875;19182;1;576;3153;173;0;576;2980;0.09743238095238095;0.0002041904761904762;;3589746;23589798;48066;18013822;13019307;3589297;20292341;46105;17986880;11202018
20;1;756000;756000;26218;0;150;1204;7;0;150;1197;0.03467989417989418;5.3174603174603176e-05;;5596215;45745725;1124012;46575746;30371053;5594928;45732607;1122045;46563265;30316218
;;113400000;;;;;15405;;;;14146;0.887072098765432;0.012795936507936504;0.8998680352733686
;;;;;;;0.08172671210645895;;;;;
