ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;180;0;7200;0;0;0;7200;0;0.011428571428571429;0.0025523809523809527;;32595;32597;40551;196831;32595;32599;32601;38505;197692;32599
2;19;20000;20000;25;0;5670;0;0;0;5670;0;0.00125;0.0020099999999999996;;4694;4700;175546;237843;4694;4702;4704;173514;238718;4702
3;18;42000;42000;623;0;2700;0;0;0;2700;0;0.014833333333333334;0.0009571428571428571;;112338;112481;175551;250502;112338;112346;118466;173514;1626090;112346
4;17;45000;45000;5256;0;2520;1530;174;0;2520;1356;0.1168;0.0008933333333333334;;946871;1096989;175551;371065;974614;946882;1016259;173505;1210914;965825
5;16;45360;45360;1542;0;2500;300;9;0;2500;291;0.033994708994708994;0.0008862433862433862;;277887;1381639;9951;1326090;297836;277869;404334;7914;1635131;282096
6;15;47250;47250;1901;0;2400;340;118;0;2400;222;0.04023280423280423;0.0008507936507936508;;342515;1737278;81859;1612324;370027;342524;365240;79846;1897661;344380
7;14;50000;50000;6746;0;2268;1878;452;0;2268;1426;0.13492;0.000804;;1215207;3013969;175546;1959576;1476863;1215210;2050759;173515;1960205;1285253
8;13;56700;56700;227;0;2000;26;-4;0;2000;30;0.00400352733686067;0.000708994708994709;;41057;1329506;13555;3234528;43559;41061;210001;11518;3232923;41107
9;12;60480;60480;1840;0;1875;476;20;0;1875;456;0.03042328042328042;0.0006646825396825397;;331533;3047441;10800;3286442;427563;331520;2935500;8413;3286854;429763
10;11;64800;64800;3341;0;1750;1034;8;0;1750;1026;0.05155864197530864;0.0006203703703703703;;601950;3954782;31555;3626521;841295;601936;3496952;29518;3627020;840224
11;10;67500;67500;4941;0;1680;1723;246;0;1680;1477;0.0732;0.0005955555555555556;;890061;3953957;85555;4254607;1258809;890052;3299117;83518;4254786;1138992
12;9;94500;94500;1153;0;1200;257;4;0;1200;253;0.0122010582010582;0.0004253968253968254;;207875;4389409;478950;5158980;325634;207863;4387564;476998;5155869;325245
13;8;100800;100800;4319;0;1125;974;-14;0;1125;988;0.042847222222222224;0.00039880952380952383;;778100;5848199;31555;5369808;1344228;778088;5752369;29518;5370173;1335841
14;7;108000;108000;1143;0;1050;211;4;0;1050;207;0.010583333333333333;0.00037222222222222225;;206071;3954297;175555;6202413;285803;206061;3328242;173518;6202441;274731
15;6;140000;140000;1059;0;810;146;-3;0;810;149;0.007564285714285714;0.0002871428571428571;;190942;3358588;189003;6417196;261046;190931;3357444;187028;9663023;286813
16;5;168000;168000;22978;0;675;4220;-5;0;675;4225;0.13677380952380952;0.00023928571428571429;;4202061;14280802;296955;6621449;9568850;4537503;14078039;294942;6621554;9518580
17;4;175000;175000;3071;0;648;524;-17;0;648;541;0.017548571428571427;0.00022971428571428573;;553344;13036386;175555;15927966;1352642;553337;6591461;173518;15920346;1087931
18;3;180000;180000;5802;0;630;1066;45;0;630;1021;0.032233333333333336;0.00022333333333333336;;1045154;15492275;1144985;20701758;2685844;1045140;7266372;1143105;18127786;2032273
19;2;181440;181440;3539;0;625;624;41;0;625;583;0.019505070546737214;0.00022156084656084656;;637568;18135687;638233;21794573;1974163;637589;14149728;636286;20473840;1528974
20;1;567000;567000;53247;0;200;3370;-1;0;200;3371;0.09391005291005292;7.089947089947089e-05;;37094503;59540525;836827;22786055;46947222;37079608;59515782;835186;22780572;46835518
;;113400000;;;;;18699;;;;17622;0.8858116049382718;0.014011862433862435;0.8998234673721343
;;;;;;;0.05759666292315097;;;;;
