ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;16000;16000;550;0;63;0;0;0;63;0;0.034375;0.00122875;;99861;99896;4536;25428;99890;99771;100753;3640;23110;100703
2;19;22000;22000;266;0;46;0;0;0;46;0;0.012090909090909091;0.0008936363636363637;;48742;48777;4536;128100;48763;48652;49634;3647;125598;49490
3;18;31000;31000;4124;0;33;13;0;0;33;13;0.13303225806451613;0.0006341935483870968;;743666;907442;4536;179061;782289;743608;908231;3647;176544;783182
4;17;41000;41000;5766;0;25;18;-1;0;25;19;0.1406341463414634;0.00047951219512195123;;1039348;1958980;4536;925117;1251711;1039288;1960010;3647;922620;1257251
5;16;42000;42000;467;0;24;1;1;0;24;0;0.011119047619047619;0.00046809523809523816;;84923;141224;4560;1966795;87309;84866;89460;3665;2178976;85344
6;15;48000;48000;2400;0;21;8;1;0;21;7;0.05;0.00040958333333333336;;433113;1485055;108410;2054239;607099;433058;1485257;108237;2457375;642126
7;14;49000;49000;2;0;21;0;0;0;21;0;4.0816326530612245e-05;0.0004012244897959184;;1232;1262;5278;2489795;1242;1175;2119;4411;3635066;1337
8;13;49000;49000;3655;0;21;16;1;0;21;15;0.07459183673469388;0.0004012244897959184;;659126;2660911;10138;2493525;1057394;659071;2627940;4417;3639920;1044603
9;12;55000;55000;2076;0;19;6;1;0;19;5;0.03774545454545455;0.00035745454545454546;;374803;1230919;5430;3262584;538505;374747;1230528;4426;3406320;468963
10;11;55000;55000;793;0;19;2;0;0;19;2;0.014418181818181818;0.00035745454545454546;;143607;688655;383741;3639998;179047;143550;820362;58005;3610101;208143
11;10;62000;62000;9376;0;16;27;-3;0;16;30;0.1512258064516129;0.0003170967741935484;;1693572;4263575;752496;3786350;2598021;1745649;4175809;752301;3783870;2436400
12;9;68000;68000;1476;0;15;6;-4;0;15;10;0.021705882352941176;0.00028911764705882354;;266685;1947413;4690;5534876;619783;266630;1947582;3670;5532317;735178
13;8;74000;74000;1380;0;14;3;-2;0;14;5;0.01864864864864865;0.00026567567567567567;;249396;356718;4567;6660436;269006;249340;356735;3672;6660316;284138
14;7;75000;75000;4213;0;14;18;6;0;14;12;0.05617333333333333;0.0002621333333333334;;759696;4302718;4543;6915365;1653682;759640;4033860;3666;6912666;1459118
15;6;78000;78000;34;0;13;0;0;0;13;0;0.0004358974358974359;0.00025205128205128206;;6978;7655;4543;10620436;7051;6921;7729;3666;7683756;6981
16;5;84000;84000;4595;1;12;17;8;0;12;9;0.054702380952380954;0.00023404761904761908;;828561;6088166;94125;10630645;2863534;828507;5807972;144757;8907615;1687251
17;4;87000;87000;1229;1;12;3;0;0;12;3;0.014126436781609195;0.0002259770114942529;;222212;4543704;298852;19486472;662839;222157;4263015;299745;9827376;645638
18;3;88000;88000;308;1;12;1;0;0;12;1;0.0035;0.00022340909090909093;;56312;163737;263728;20627791;65310;56255;163589;263402;10058397;65252
19;2;91000;91000;2795;1;11;4;-1;0;11;5;0.030714285714285715;0.00021604395604395604;;504132;4046244;4543;20746564;905014;504268;2922908;3666;10117698;990274
20;1;92000;92000;2602;2;11;14;3;0;11;11;0.028282608695652176;0.00021369565217391304;;469477;10224051;4567;21761164;3562936;469421;9017417;3672;10624932;2423916
;;1000000;;;;;157;;;;147;0.8875629309071585;0.008130376791056406;0.895693307698215
;;;;;;;0.06369426751592357;;;;;
