ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;16;15000;15000;1181;0;67;0;0;0;67;0;0.07873333333333334;0.0013106666666666668;;213573;217817;4536;21920;214070;213483;219165;3640;19096;214997
2;15;18000;18000;1063;0;56;0;0;0;56;0;0.059055555555555556;0.0010922222222222223;;192339;197140;4536;238302;193006;192251;198342;3640;235296;193691
3;14;23000;23000;304;0;44;0;0;0;44;0;0.013217391304347827;0.0008547826086956522;;55581;55611;4536;432858;55591;55524;56468;3640;429841;56209
4;13;25000;25000;286;0;40;0;0;0;40;0;0.01144;0.0007864;;52351;52486;4536;490715;52362;52294;53238;3640;487715;52792
5;12;27000;27000;2292;0;37;11;1;0;37;10;0.08488888888888889;0.0007281481481481481;;413682;692049;4560;545531;450069;413626;636410;3647;540436;447414
6;11;52000;52000;3894;0;20;16;-3;0;20;19;0.07488461538461538;0.00037807692307692314;;702183;1545058;4560;961601;922204;702213;1545850;3647;2457339;911879
7;10;55000;55000;1214;0;19;3;2;0;19;1;0.02207272727272727;0.00035745454545454546;;219509;1125847;4536;1666314;282426;219453;641702;3647;3180850;242480
8;9;57000;57000;3574;0;18;11;-5;0;18;16;0.06270175438596491;0.00034491228070175444;;644558;1677620;4661;1888324;855855;644502;1677726;3665;3205788;904929
9;8;58000;58000;57;0;18;0;0;0;18;0;0.000982758620689655;0.00033896551724137933;;11126;15244;4661;2535554;11369;11069;15420;3647;3507439;11477
10;7;60000;60000;2426;0;17;6;-2;0;17;8;0.040433333333333335;0.0003276666666666667;;437789;1211896;222084;2549290;528812;437731;1211804;221898;3161964;602082
11;6;65000;65000;9418;0;16;46;10;0;16;36;0.14489230769230768;0.00030246153846153845;;1716296;4232370;4668;3210747;2734076;1701362;3320790;4422;3207758;2325832
12;5;68000;68000;977;0;15;3;0;0;15;3;0.01436764705882353;0.00028911764705882354;;176856;1111796;4543;5875340;280722;176800;1111848;3652;5871905;247848
13;4;71000;71000;460;0;15;0;-1;0;14;1;0.006478873239436619;0.0002769014084507042;;83665;83801;4543;6054975;83716;83608;146712;3664;6051559;88371
14;3;76000;76000;6642;0;13;27;3;0;13;24;0.08739473684210526;0.0002586842105263158;;1396859;5888374;4567;6141608;2239751;1261374;2829593;3672;6138213;1866320
15;2;91000;91000;15680;2;11;73;18;0;11;55;0.1723076923076923;0.00021604395604395604;;6557265;12459184;4543;7541400;9413644;3594818;7514239;3666;7537933;5343344
16;1;97000;97000;1341;2;10;8;3;0;10;5;0.013824742268041238;0.00020268041237113404;;242299;3250788;44924;30751031;946089;242318;2592002;43611;11567737;588731
;;1000000;;;;;204;;;;178;0.8876763574878628;0.00806518475178643;0.8957415422396492
;;;;;;;0.12745098039215685;;;;;
