ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;14;10000;10000;734;0;100;0;0;0;100;0;0.0734;0.0019660000000000003;;132977;133012;4536;20166;133006;132887;133869;3640;17897;133804
2;13;32000;32000;1543;0;32;0;-3;0;32;3;0.04821875;0.000614375;;278766;282834;5278;155954;279155;278682;420752;4392;1414647;292660
3;12;32000;32000;1048;0;32;6;4;0;32;2;0.03275;0.000614375;;189640;333897;287272;437022;216394;189546;333941;4392;1219127;203841
4;11;42000;42000;165;0;24;0;0;0;24;0;0.003928571428571429;0.00046809523809523816;;30557;30587;4638;628880;30571;30500;31444;3647;3281117;30898
5;10;44000;44000;88;0;23;0;0;0;23;0;0.002;0.00044681818181818185;;16697;17678;4536;661769;16757;16607;17589;3647;909822;17195
6;9;45000;45000;18722;0;22;61;10;0;22;51;0.41604444444444444;0.0004368888888888889;;3654582;4197841;4536;680859;3958300;3654142;4147614;3647;831359;3836816
7;8;49000;49000;1375;0;21;2;-1;0;21;3;0.02806122448979592;0.0004012244897959184;;248495;4566275;4560;4338268;455524;248439;4533420;3647;4396794;460731
8;7;52000;52000;925;0;20;2;2;0;20;0;0.017788461538461538;0.00037807692307692314;;167356;307920;4661;4589261;181488;167299;168243;3647;4678231;167652
9;6;53000;53000;1354;0;19;2;-2;0;19;4;0.025547169811320755;0.0003709433962264151;;244721;862479;4661;4759305;284844;244665;863222;3647;4756447;294541
10;5;76000;76000;2842;0;13;9;1;0;13;8;0.037394736842105265;0.0002586842105263158;;512703;1383137;4661;5006636;670726;512618;1382878;3665;5003799;621563
11;4;77000;77000;6327;0;13;30;3;0;13;27;0.08216883116883117;0.00025532467532467533;;1280769;6025317;4543;5662473;2278416;1168877;6024639;3666;5659569;2811461
12;3;80000;80000;2153;0;13;10;-1;0;13;11;0.0269125;0.00024575000000000004;;388658;855119;142290;7426185;498142;388600;5128401;162052;7423134;1177388
13;2;90000;90000;5787;0;11;23;2;0;11;21;0.0643;0.00021844444444444445;;1183568;8296481;3800689;7855888;3363112;1075900;2150835;3799831;7852661;1561135
14;1;100000;100000;3094;1;10;10;2;0;10;8;0.03094;0.0001966;;558146;6745748;359119;16154586;2058141;558091;3179959;358183;13468714;955516
;;1000000;;;;;155;;;;138;0.8894546897235306;0.006871600448197001;0.8963262901717276
;;;;;;;0.10967741935483871;;;;;
