ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;14;22000;22000;367;0;46;0;0;0;46;0;0.016681818181818183;0.0008936363636363637;;66915;66950;4536;20166;66944;66825;67807;3640;17653;67763
2;13;27000;27000;2558;0;37;5;0;0;37;5;0.09474074074074074;0.0007281481481481481;;461556;539947;4536;89892;470485;461498;536610;3640;87195;471211
3;12;34000;34000;1355;0;30;1;0;0;30;1;0.03985294117647059;0.0005782352941176471;;244891;713907;4536;553777;261071;244835;714672;3640;551066;261752
4;11;47000;47000;1844;0;22;3;-1;0;22;4;0.03923404255319149;0.00041829787234042557;;332946;802016;4536;800943;369607;332860;807345;3640;2423108;392074
5;10;51000;51000;632;0;20;2;-1;0;20;3;0.012392156862745097;0.00038549019607843143;;114622;189943;4560;1136309;122162;114565;190009;3665;2657829;126313
6;9;57000;57000;11682;0;18;31;5;0;18;26;0.20494736842105263;0.00034491228070175444;;2104960;3249603;4536;1253319;2628420;2104989;3250395;3661;1771318;2541224
7;8;59000;59000;4568;0;17;8;-3;0;17;11;0.07742372881355933;0.00033322033898305084;;823582;1633253;4536;3360808;972578;823528;1637579;3640;3780436;1019229
8;7;66000;66000;4761;0;16;8;-2;0;16;10;0.07213636363636364;0.0002978787878787879;;858448;4724784;75353;4261254;1291315;858277;3819764;75171;4258543;1205981
9;6;76000;76000;4319;0;14;13;3;0;13;10;0.056828947368421055;0.0002586842105263158;;778771;1719848;4661;5591362;1128106;778714;1806411;75285;5588582;988944
10;5;79000;79000;3266;0;13;7;0;0;13;7;0.041341772151898735;0.0002488607594936709;;589120;5733090;4536;6625238;1341164;589062;5734122;3661;6622387;1381401
11;4;83000;83000;3983;0;12;9;3;0;12;6;0.04798795180722892;0.0002368674698795181;;718283;4805682;4668;7217140;1294170;718227;4810932;115601;7214311;1167098
12;3;84000;84000;7714;1;12;24;9;0;12;15;0.09183333333333334;0.00023404761904761908;;1390223;9447925;4680;8012511;4100351;1390165;5003932;3670;8009603;2515542
13;2;91000;91000;5499;1;11;15;2;0;11;13;0.06042857142857143;0.00021604395604395604;;991317;10349712;4543;19227731;3879003;991231;7388315;3666;9411238;2876709
14;1;95000;95000;3413;2;10;14;5;0;11;9;0.03592631578947368;0.00020694736842105264;;615572;11175734;889372;26702316;3858186;615515;4922666;889558;11219513;1638858
;;1000000;;;;;140;;;;120;0.8917560522648688;0.005381270665296742;0.8971373229301655
;;;;;;;0.14285714285714285;;;;;
