ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;18;11000;11000;186;0;91;0;0;0;91;0;0.01690909090909091;0.0017872727272727274;;34343;34378;4536;23674;34372;34253;35235;3647;21467;35173
2;17;13000;13000;1499;0;77;7;0;0;77;7;0.1153076923076923;0.0015123076923076926;;270812;315230;4560;60828;275630;270722;316354;3647;58437;276441
3;16;15000;15000;547;0;67;0;0;0;67;0;0.03646666666666667;0.0013106666666666668;;99322;104133;4536;333857;99538;99265;104338;3640;331453;100163
4;15;16000;16000;353;0;63;1;1;0;63;0;0.0220625;0.00122875;;64404;171281;4536;435588;66110;64347;68580;3647;433203;65052
5;14;23000;23000;290;0;44;0;0;0;44;0;0.012608695652173913;0.0008547826086956522;;53065;53199;4560;502324;53078;53008;53952;3647;499956;53572
6;13;32000;32000;148;0;32;2;0;0;32;2;0.004625;0.000614375;;27497;305752;72966;557909;37505;27440;305606;72781;1345293;37440
7;12;34000;34000;3014;0;30;27;0;0;30;27;0.08864705882352941;0.0005782352941176471;;543746;1029369;4536;587850;665467;543690;1030322;3647;1057198;660499
8;11;39000;39000;2154;0;26;13;-5;0;26;18;0.05523076923076923;0.0005041025641025641;;388828;1147720;280324;1134094;454385;388771;1147410;280106;1870296;463810
9;10;39000;39000;4081;0;26;31;7;0;26;24;0.10464102564102565;0.0005041025641025641;;735929;1506192;672603;1525475;891723;735876;1510245;281076;1431308;832002
10;9;40000;40000;1155;0;25;13;1;0;25;12;0.028875;0.0004915000000000001;;208901;1316107;4690;2305696;312367;208846;1035052;104719;2986934;298731
11;8;43000;43000;1038;0;24;8;1;0;24;7;0.02413953488372093;0.00045720930232558143;;187839;990268;4543;2974266;309870;187783;780730;3652;2971630;276468
12;7;44000;44000;6467;0;23;57;2;0;23;55;0.14697727272727273;0.00044681818181818185;;1165637;3387421;42844;3164827;1834939;1165578;3143734;42661;3317300;1698795
13;6;60000;60000;326;0;17;1;-2;0;17;3;0.005433333333333333;0.0003276666666666667;;59542;256218;108056;4435918;71132;59485;554282;107922;5027661;106493
14;5;66000;66000;1408;0;16;9;4;0;16;5;0.021333333333333333;0.0002978787878787879;;254445;3131430;42899;4498296;571204;254389;1158582;42716;5512390;384198
15;4;78000;78000;9207;0;13;54;2;0;13;52;0.11803846153846154;0.00025205128205128206;;2153886;6229871;1546332;5034022;3488750;2146620;4573633;1545867;5031111;2956379
16;3;79000;79000;3682;0;13;25;-5;0;13;30;0.04660759493670886;0.0002488607594936709;;668130;5119126;3030780;11266503;3255215;736019;4616917;3029761;9200104;2518092
17;2;86000;86000;557;0;12;5;2;0;12;3;0.006476744186046512;0.00022860465116279072;;101124;3658118;196949;13228466;492191;101067;3657757;196776;10399426;429366
18;1;87000;87000;2390;0;12;11;1;0;12;10;0.027471264367816092;0.0002259770114942529;;431313;3009556;4543;13332390;1019505;431256;2641053;3666;10695134;836548
;;1000000;;;;;264;;;;255;0.8818510385376412;0.011871161760156729;0.8937222002977979
;;;;;;;0.03409090909090909;;;;;
