ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;41000;41000;673;0;25;0;0;0;25;0;0.016414634146341464;0.00047951219512195123;;121995;122030;4638;16658;122024;121905;126295;3640;2749371;122865
2;9;43000;43000;298;0;24;0;0;0;24;0;0.006930232558139535;0.00045720930232558143;;54540;54640;4536;141464;54540;54453;55397;3640;2616489;55098
3;8;46000;46000;7016;0;22;7;4;0;22;3;0.1525217391304348;0.0004273913043478261;;1264573;1398673;4536;198321;1298538;1264519;1400024;3640;3297602;1282593
4;7;72000;72000;3478;0;14;1;-1;0;14;2;0.04830555555555555;0.0002730555555555556;;627268;1899379;4536;1465168;719089;627211;1900006;3661;1463702;729036
5;6;74000;74000;808;0;14;0;0;0;14;0;0.010918918918918918;0.00026567567567567567;;146340;150433;5278;2094768;146660;146253;150606;4406;7948142;146936
6;5;74000;74000;32438;0;13;33;6;0;13;27;0.43835135135135134;0.00026567567567567567;;5913409;7323137;154834;2243598;6904873;5852471;7320262;4406;2093321;6682705
7;4;76000;76000;3187;0;13;3;-1;0;13;4;0.04193421052631579;0.0002586842105263158;;574892;1847345;3152548;8280436;790866;574833;1851079;3643398;8096745;698696
8;3;81000;81000;8036;0;12;15;7;0;12;8;0.09920987654320988;0.00024271604938271607;;1448291;10966340;4536;10130111;3152286;1448235;8921942;3661;8678671;2338820
9;2;83000;83000;547;0;12;1;0;0;12;1;0.006590361445783133;0.0002368674698795181;;99322;734311;4560;11580788;152276;99265;228989;3667;10254514;110617
10;1;87000;87000;6439;0;11;10;4;0;11;6;0.07401149425287357;0.0002259770114942529;;1160607;3488182;4536;11682610;1742589;1160548;2566188;3661;10414251;1474007
;;1000000;;;;;70;;;;51;0.895188374428924;0.003132764449985069;0.8983211388789091
;;;;;;;0.2714285714285714;;;;;
