ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;18;15000;15000;22;0;67;0;0;0;67;0;0.0014666666666666667;0.0013106666666666668;;4814;4849;4536;23674;4843;4724;5706;3647;20539;5654
2;17;16000;16000;77;0;63;0;0;0;63;0;0.0048125;0.00122875;;14725;15787;4560;31299;14759;14635;15617;3647;27980;15509
3;16;18000;18000;392;0;56;0;0;0;56;0;0.021777777777777778;0.0010922222222222223;;71425;71455;4536;48243;71429;71368;72312;3640;44909;71996
4;15;30000;30000;613;0;34;0;0;0;34;0;0.020433333333333335;0.0006553333333333334;;111205;111340;13304;121944;111244;111148;111284;13131;1007354;111191
5;14;32000;32000;568;0;32;0;0;0;32;0;0.01775;0.000614375;;103096;103231;23255;235614;103110;103039;107477;23071;1006384;103190
6;13;34000;34000;817;0;30;0;0;0;30;0;0.024029411764705882;0.0005782352941176471;;147925;148061;4536;341098;147967;147868;152309;3640;397565;148634
7;12;36000;36000;1988;0;28;2;1;0;28;1;0.05522222222222222;0.0005461111111111111;;358959;514617;79973;491601;365508;358901;382084;79791;703857;360621
8;11;38000;38000;2203;0;27;10;0;0;27;10;0.057973684210526316;0.0005173684210526316;;397651;840749;4536;853059;452911;397595;628603;3640;1255566;443907
9;10;40000;40000;5655;0;25;22;2;0;25;20;0.141375;0.0004915000000000001;;1019486;2032476;4668;1253263;1161268;1019315;1266824;3653;2203411;1073096
10;9;63000;63000;2273;0;16;8;-1;0;16;9;0.03607936507936508;0.00031206349206349207;;410248;1981813;4567;2275361;600993;410190;1981444;3672;2520436;651271
11;8;70000;70000;5723;0;15;24;-2;0;15;26;0.08175714285714286;0.00028085714285714286;;1035649;2949795;4543;2688277;1494517;1035787;2551361;3666;2992254;1510655
12;7;71000;71000;4868;0;15;13;-4;0;15;17;0.06856338028169014;0.0002769014084507042;;877623;3067743;4543;3835959;1222006;877653;3067772;3666;3832518;1342941
13;6;72000;72000;4619;0;14;18;-4;0;14;22;0.06415277777777778;0.0002730555555555556;;832879;2408872;443436;4716445;1210030;836957;2408809;443139;5570933;1375096
14;5;76000;76000;88;0;14;0;0;0;14;0;0.0011578947368421054;0.0002586842105263158;;16702;16836;406662;5679886;16717;16645;16781;406492;5676314;16671
15;4;80000;80000;14064;0;13;59;16;0;13;43;0.1758;0.00024575000000000004;;2755041;8605762;1059303;5699480;4562954;2744514;3942071;1058913;5695925;3262476
16;3;82000;82000;0;0;13;0;0;0;13;0;0.0;0.00023975609756097561;;1170;1170;990936;10509220;1170;1115;131181;2821566;10505446;11116
17;2;89000;89000;6957;0;11;24;1;0;11;23;0.0781685393258427;0.0002208988764044944;;1632078;9738130;4543;10513394;3703871;1266188;7172710;3666;10509639;2804558
18;1;94000;94000;3309;2;11;12;3;0;11;9;0.03520212765957447;0.00020914893617021279;;596856;12411409;86483;12600436;3676710;596800;4163790;86470;11922321;1334218
;;1000000;;;;;192;;;;180;0.8857218236934674;0.009351677768092505;0.89507350146156
;;;;;;;0.0625;;;;;
