ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;14;14000;14000;858;0;72;0;0;0;72;0;0.061285714285714284;0.0014042857142857143;;155298;155333;4536;20166;155327;155208;156190;3640;17653;156137
2;13;22000;22000;1127;0;46;0;0;0;46;0;0.051227272727272725;0.0008936363636363637;;203882;207799;4536;178275;204140;203877;208966;3647;175578;204852
3;12;27000;27000;1057;0;37;6;0;0;37;6;0.03914814814814815;0.0007281481481481481;;191255;402677;4536;384458;216314;191200;403443;3647;381749;217018
4;11;33000;33000;2679;0;31;6;0;0;31;6;0.08118181818181819;0.0005957575757575758;;483331;848765;4536;577988;518360;483274;848858;3647;575299;518878
5;10;34000;34000;2063;0;30;6;1;0;30;5;0.0606764705882353;0.0005782352941176471;;372457;742836;4536;1063650;422456;372399;743523;3647;1088477;417301
6;9;40000;40000;1747;0;25;5;-1;0;25;6;0.043675;0.0004915000000000001;;315458;806693;4536;1438494;381469;315403;806537;3646;1435845;390334
7;8;54000;54000;2746;0;19;14;4;0;19;10;0.05085185185185185;0.00036407407407407406;;495401;1358300;199837;1756511;731821;495345;1358255;199651;3984187;660652
8;7;66000;66000;3707;0;16;13;-1;0;16;14;0.05616666666666666;0.0002978787878787879;;668611;1747508;699835;2254527;939092;668440;1747290;699537;2407539;971106
9;6;71000;71000;2887;0;14;5;-1;0;14;6;0.04066197183098592;0.0002769014084507042;;520812;1262834;4536;3088441;625937;520843;1263277;3647;3085769;682228
10;5;72000;72000;243;0;14;1;0;0;14;1;0.003375;0.0002730555555555556;;44599;256003;4536;3611951;59745;44542;255860;3661;3609299;59729
11;4;73000;73000;11941;0;14;43;0;0;14;43;0.16357534246575342;0.0002693150684931507;;2808978;4871974;4543;3659216;3668319;2512860;4417228;3666;3656581;3619528
12;3;74000;74000;2471;0;14;11;-3;0;14;14;0.033391891891891894;0.00026567567567567567;;445897;1980337;1554831;7740436;936172;445959;1717332;1554536;7258300;936664
13;2;95000;95000;526;0;11;0;0;0;11;0;0.005536842105263158;0.00020694736842105264;;95548;98092;4543;8402706;95804;95491;97549;3666;8399778;95891
14;1;100000;100000;19873;1;10;59;4;0;10;55;0.19873;0.0001966;;7156769;13168779;123416;8501222;10809473;4827588;10792852;123678;8498315;7810639
;;1000000;;;;;169;;;;166;0.8894839907436015;0.006842011034494449;0.896326001778096
;;;;;;;0.01775147928994083;;;;;
