ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;22000;22000;3092;0;46;0;0;0;46;0;0.14054545454545456;0.0008936363636363637;;557785;566470;4536;16658;559091;557695;567774;3640;800690;559834
2;9;26000;26000;7900;0;39;11;7;0;39;4;0.3038461538461538;0.0007561538461538463;;1423723;1997099;5278;577252;1586139;1423755;1994382;4392;650502;1485840
3;8;26000;26000;400;0;39;2;2;0;39;0;0.015384615384615385;0.0007561538461538463;;72870;642139;1432004;2005465;116852;72775;77918;4392;2001743;73798
4;7;45000;45000;3753;0;22;7;0;0;22;7;0.0834;0.0004368888888888889;;676773;2749902;4536;2078364;1012726;676718;2750894;3647;2076553;1013230
5;6;58000;58000;3489;0;17;7;-1;0;17;8;0.060155172413793104;0.00033896551724137933;;629257;3399443;4536;2757587;1084561;629201;3400192;3647;3099867;1174074
6;5;81000;81000;4343;0;13;6;-1;0;13;7;0.05361728395061728;0.00024271604938271607;;783087;2864407;4536;3389232;1359788;783031;2865418;3661;3387455;1456697
7;4;84000;84000;3103;0;12;4;-3;0;12;7;0.03694047619047619;0.00023404761904761908;;559779;3316643;4560;6247680;1016003;559720;3316340;3667;6245743;1341936
8;3;93000;93000;1206;0;11;0;0;0;11;0;0.01296774193548387;0.00021139784946236562;;218081;222201;4536;6809957;218505;218025;222369;3661;6808037;218670
9;2;94000;94000;7924;0;11;16;1;0;11;15;0.08429787234042553;0.00020914893617021279;;1432089;8252367;4536;7030711;4246176;1432217;7690373;3661;7028811;3764448
10;1;95000;95000;9719;1;11;24;6;0;11;18;0.10230526315789473;0.00020694736842105264;;2316598;10801476;924677;11854676;5899111;2316431;5145701;924933;11220668;3892693
;;1000000;;;;;77;;;;66;0.8934600337649143;0.00428605628455829;0.8977460900494726
;;;;;;;0.14285714285714285;;;;;
