ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;8;19000;19000;6182;0;53;0;0;0;53;0;0.3253684210526316;0.0010347368421052632;;1114342;1124129;4543;14931;1117127;1114253;1125800;3645;14214;1118119
2;7;37000;37000;2135;0;27;5;0;0;27;5;0.0577027027027027;0.0005313513513513513;;385408;1515713;4543;1132082;553022;385316;1516939;3645;1316147;553653
3;6;39000;39000;4006;0;26;4;0;0;26;4;0.10271794871794872;0.0005041025641025641;;722428;2237276;4543;1519707;956273;722338;2238355;3645;1518794;911926
4;5;43000;43000;1228;0;24;2;0;0;24;2;0.02855813953488372;0.00045720930232558143;;222043;1347659;4668;2244413;285314;221987;1348719;3659;4874862;285843
5;4;71000;71000;4149;0;14;7;-2;0;14;9;0.05843661971830986;0.0002769014084507042;;748169;3226000;4543;2468787;1330807;748114;3227903;3666;3462858;1460663
6;3;81000;81000;8233;0;13;12;-1;0;12;13;0.10164197530864197;0.00024271604938271607;;1483754;5605088;4543;3219342;2632132;1483696;5605772;3666;3766171;2640726
7;2;86000;86000;7662;0;12;15;-3;0;12;18;0.08909302325581395;0.00022860465116279072;;1380973;5502299;231275;5827276;2806849;1773620;5502240;231153;10109895;3035526
8;1;86000;86000;11278;1;11;36;16;0;12;20;0.13113953488372093;0.00022860465116279072;;4113261;10772905;2016537;9684341;6770819;3153763;5031517;632800;5826360;4121931
;;1000000;;;;;81;;;;71;0.8946583651746534;0.003504226820043762;0.8981625919946972
;;;;;;;0.12345679012345678;;;;;
