ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;10;26000;26000;4692;0;39;0;0;0;39;0;0.18046153846153845;0.0007561538461538463;;845899;853823;4536;16658;847878;845812;855266;3640;15819;848796
2;9;28000;28000;108;0;36;0;0;0;36;0;0.003857142857142857;0.0007021428571428571;;20301;20336;4536;865366;20317;20211;21193;3640;864348;20858
3;8;35000;35000;4240;0;29;6;1;0;29;5;0.12114285714285715;0.0005617142857142857;;764540;1649503;4536;887886;885405;764484;1626989;3640;904220;913674
4;7;37000;37000;1983;0;27;6;0;0;27;6;0.05359459459459459;0.0005313513513513513;;358058;1216397;4536;1654819;452419;358000;1217477;3648;1809549;453049
5;6;52000;52000;9289;0;19;16;0;0;19;16;0.1786346153846154;0.00037807692307692314;;1673951;2839106;854409;2018513;1986838;1673892;2838766;854242;2454518;1987499
6;5;69000;69000;9794;0;15;23;5;0;15;18;0.14194202898550726;0.00028492753623188407;;1764985;6346063;4536;3691546;3784236;1764924;6347337;3661;3690567;3578978
7;4;86000;86000;1412;0;12;3;1;0;12;2;0.01641860465116279;0.00022860465116279072;;255159;3156337;4536;7476509;877179;255103;3157189;3661;7475758;709536
8;3;87000;87000;11667;0;11;20;0;0;11;20;0.13410344827586207;0.0002259770114942529;;2102345;9191955;4536;7734166;4527772;2102171;6680799;3661;7733435;4136343
9;2;95000;95000;4048;1;10;13;5;0;10;8;0.042610526315789474;0.00020694736842105264;;730000;10587936;238577;12397629;3204234;729943;4032868;1139143;11081944;1449870
10;1;95000;95000;1990;1;10;4;-2;0;10;6;0.02094736842105263;0.00020694736842105264;;359316;9558804;1900189;24574492;2697591;359260;6685413;238017;10720054;1402658
;;1000000;;;;;91;;;;81;0.8937127250901226;0.004082843199170297;0.8977955682892929
;;;;;;;0.10989010989010989;;;;;
