ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;12;12000;12000;51;0;84;0;0;0;84;0;0.00425;0.0016383333333333334;;10033;10068;4536;18415;10062;9943;10925;3640;16687;10877
2;11;36000;36000;442;0;28;0;0;0;28;0;0.012277777777777778;0.0005461111111111111;;80413;80418;18303;31259;80413;80323;80361;18122;268933;80349
3;10;38000;38000;3344;0;27;4;0;0;27;4;0.088;0.0005173684210526316;;603147;704843;4560;113891;609817;603090;622494;3647;288127;607418
4;9;56000;56000;6605;0;18;10;-2;0;18;12;0.11794642857142858;0.00035107142857142856;;1190491;1823252;5278;719312;1310662;1190552;1823323;4406;2319116;1291059
5;8;56000;56000;1510;0;18;5;0;0;18;5;0.026964285714285715;0.00035107142857142856;;272805;897292;1199024;1912253;321756;272748;883379;4392;3322104;315727
6;7;64000;64000;8150;0;16;11;-1;0;16;12;0.12734375;0.0003071875;;1468812;3576669;4560;2205400;1801684;1468754;2181862;3667;2657078;1687403
7;6;71000;71000;296;0;15;0;0;0;14;0;0.004169014084507042;0.0002769014084507042;;54136;54271;4536;3676654;54158;54079;55023;3661;3674547;54316
8;5;74000;74000;18159;0;14;42;6;0;14;36;0.2453918918918919;0.00026567567567567567;;3394664;7050644;4536;3733290;5118980;3297389;6976773;3661;3731200;4443723
9;4;77000;77000;555;0;13;1;1;0;13;0;0.007207792207792208;0.00025532467532467533;;100767;118134;567270;7737052;102205;100710;100846;566476;7734509;100759
10;3;78000;78000;5151;0;13;8;2;0;13;6;0.06603846153846153;0.00025205128205128206;;928639;3033302;4638;7840564;1467028;928584;1539216;3640;7838040;996580
11;2;94000;94000;8447;1;11;21;3;0;11;18;0.08986170212765958;0.00020914893617021279;;1624024;9623355;4536;8789182;4879255;1527561;7042213;3666;8786584;3504883
12;1;95000;95000;9749;2;10;26;12;0;10;14;0.10262105263157895;0.00020694736842105264;;1858716;12107933;2350223;20042255;5507590;1760947;4023196;2350091;10316831;2246978
;;1000000;;;;;128;;;;107;0.8920721565453832;0.0051771925687335366;0.8972493491141167
;;;;;;;0.1640625;;;;;
