ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;314;0;7203;0;-6010;6147;7200;6010;0.019936507936507936;0.0012482539682539683;;57353;58546;5403;143335;57406;57257;69619;4756;10852152;57257
2;19;30240;30240;4473;0;3752;751;-2723;3443;3750;3474;0.14791666666666667;0.0006501322751322751;;806491;882493;11861;226107;820928;806402;883248;10865;12650513;806633
3;18;39375;39375;24;0;2882;0;-2430;2429;2880;2430;0.0006095238095238095;0.0004993015873015873;;5171;5310;27160;1016374;5171;5081;10595;26165;14286105;5111
4;17;40000;40000;3917;0;2837;975;-1637;2584;2835;2612;0.097925;0.0004915000000000001;;706233;1595054;4149;905840;804884;706191;1586898;3640;13688861;707489
5;16;50000;50000;266;0;2269;47;-1935;1980;2268;1982;0.00532;0.0003932;;48747;932303;4642;1615138;55720;48652;59119;68015;15776999;48687
6;15;50400;50400;95;0;2251;0;-1876;1875;2250;1876;0.001884920634920635;0.0003900793650793651;;17955;22851;40659;1793285;17960;17865;86431;690170;15827414;17899
7;14;52500;52500;1095;0;2161;129;-1796;1919;2160;1925;0.02085714285714286;0.0003744761904761905;;198089;1847996;4661;1688211;237285;197995;267536;3665;16003644;198033
8;13;56700;56700;1789;0;2001;331;-1418;1739;2000;1749;0.031552028218694884;0.0003467372134038801;;323022;2175212;22666;2013718;369678;322929;1204721;111652;16432762;323990
9;12;60000;60000;4371;0;1891;1302;-455;1739;1890;1757;0.07285;0.0003276666666666667;;788136;2266023;4666;2216284;976767;788042;859214;2204797;16390889;788874
10;11;63000;63000;3335;0;1801;619;-1037;1645;1800;1656;0.052936507936507934;0.00031206349206349207;;601529;3601515;65752;3073055;836964;601434;1443101;1674173;16829577;602358
11;10;67500;67500;795;0;1681;168;-1369;1531;1680;1537;0.011777777777777778;0.0002912592592592593;;143964;1730247;4454;3677808;193782;143869;964756;3664429;17944424;144907
12;9;70875;70875;1586;0;1601;325;-1058;1376;1600;1383;0.022377425044091712;0.0002773897707231041;;286472;3817497;27166;3825255;398462;286378;1120405;2171816;18451438;287574
13;8;72000;72000;493;0;1576;50;-1350;1399;1575;1400;0.006847222222222222;0.0002730555555555556;;89598;1592499;4666;4115243;99534;89503;164305;4100540;18335341;89541
14;7;81000;81000;199;0;1401;40;-1173;1213;1400;1213;0.0024567901234567903;0.00024271604938271607;;36677;1670488;4474;4208546;47130;36582;44621;4193126;20027219;36620
15;6;84000;84000;689;0;1351;164;-976;1137;1350;1140;0.008202380952380952;0.00023404761904761908;;124890;2256809;4666;4248850;157333;124795;192268;4232712;20446470;124871
16;5;87500;87500;1037;0;1297;252;-838;1087;1296;1090;0.011851428571428572;0.0002246857142857143;;187651;3555372;4668;4376616;286148;187557;1067898;3907582;21542460;188308
17;4;90000;90000;23113;0;1260;8517;7203;1203;1260;1314;0.2568111111111111;0.00021844444444444445;;5055402;10411640;4666;4554841;8034783;4163857;6242214;3648935;18131826;4197422
18;3;90720;90720;8285;5;1250;3404;2302;1080;1250;1102;0.09132495590828923;0.00021671075837742504;;1493119;14419202;822450;13846903;4356877;1493026;1573671;10338107;19953285;1496210
19;2;94500;94500;7713;233;1200;3151;2134;1000;1200;1017;0.08161904761904762;0.00020804232804232805;;1389959;17745470;13703;28224752;7341956;1389940;2994801;6809137;21350485;1395259
20;1;100000;100000;4360;1021;1021;1733;826;894;1134;907;0.0436;0.0001966;;786071;64581658;46570349;2082564972;19926278;786053;2591953;6936482;22318294;791351
;;113445970;;;;;21958;;;;37574;0.9886564373897708;0.0074163622574955936;0.9960727996472665
;;;;;;;-0.7111758812277985;;;;;
