ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;206;0;11344;0;-8151;8603;11339;8151;0.0206;0.005663;;37287;37289;175820;197711;37287;37254;50120;173986;7312732;37257
2;19;15750;15750;1909;0;7202;777;-5247;5990;7200;6024;0.1212063492063492;0.003595555555555556;;343949;400393;40820;243551;347832;343930;400097;38987;8209285;343972
3;18;20000;20000;70;0;5672;0;-4409;4410;5670;4409;0.0035;0.0028315;;12803;12807;221807;595598;12803;12807;21064;220028;8952732;12807
4;17;25200;25200;685;0;4502;82;-3590;3658;4500;3672;0.027182539682539683;0.0022472222222222225;;123487;196219;31830;616422;123493;123464;481809;30046;9756435;123496
5;16;33750;33750;2015;0;3361;1233;-1513;2705;3360;2746;0.0597037037037037;0.001677925925925926;;363139;792387;40820;748155;425091;363138;798932;153794;10923088;365363
6;15;37800;37800;396;0;3001;180;-2262;2436;3000;2442;0.010476190476190476;0.0014981481481481482;;71470;449058;31820;1119484;80758;71474;501587;590610;11571528;71477
7;14;42000;42000;610;0;2701;0;-2295;2289;2700;2295;0.014523809523809524;0.0013483333333333333;;109992;114833;175820;1199178;109992;109996;472577;1184701;12208258;110051
8;13;45000;45000;324;0;2521;0;-1937;1929;2520;1937;0.0072;0.0012584444444444444;;58516;63191;175824;1317587;58516;58520;483343;1304804;12680524;58524
9;12;47250;47250;739;0;2401;360;-1441;1793;2400;1801;0.01564021164021164;0.0011985185185185185;;133214;270279;393762;1384434;143994;133188;276868;1371084;12942921;133273
10;11;52500;52500;5109;0;2161;2881;880;1939;2160;2001;0.09731428571428571;0.0010786666666666666;;920430;2137600;85826;1526178;1233732;920397;1487894;1512235;12958184;926226
11;10;54000;54000;114;0;2101;30;-1542;1567;2100;1572;0.002111111111111111;0.0010487037037037038;;20708;20851;175824;2505251;20708;20712;584260;2490336;13198113;20713
12;9;56700;56700;3014;0;2001;1601;-45;1608;2000;1646;0.05315696649029982;0.0009987654320987654;;543084;2283778;13824;2534618;752118;543064;1041206;2519090;13341743;546660
13;8;60480;60480;10891;0;1876;6785;4903;1766;1875;1882;0.1800760582010582;0.0009363425925925927;;2012018;5292833;10224;3446806;3359581;1961754;3312029;3426852;12962280;1975810
14;7;63000;63000;5877;0;1800;3555;2020;1477;1800;1535;0.09328571428571429;0.000898888888888889;;1058657;6591269;528822;5679669;2217395;1058637;1843163;4524714;13555008;1065168
15;6;70000;70000;6706;5;1620;3947;2503;1392;1620;1444;0.0958;0.0008089999999999999;;1208001;8542028;221817;7637732;2988888;1207980;1775584;5543967;15011721;1216321
16;5;78750;78750;3100;30;1440;1848;1010;803;1440;838;0.03936507936507937;0.0007191111111111111;;558549;9396634;393762;17753003;1755317;558551;991977;6826653;16862478;562558
17;4;84000;84000;3197;90;1350;1667;847;784;1350;820;0.03805952380952381;0.0006741666666666667;;576009;10306290;295206;21476179;2909293;576011;1223651;7108002;17981553;581683
18;3;84375;84375;2210;151;1344;1276;314;943;1344;962;0.026192592592592594;0.0006711703703703703;;398222;18622243;18326;37797621;2522527;398226;806200;8833587;18561147;400750
19;2;90000;90000;32;203;1260;24;-748;769;1260;772;0.00035555555555555557;0.0006292222222222222;;5926;7457191;289984;53532677;18765;5956;11015;8173431;19012245;5956
20;1;100000;100000;6360;1061;1060;3492;2515;934;1134;977;0.0636;0.0005663;;1145739;54559506;39188449;1373290416;19075124;1145709;1565233;10663565;20307653;1153281
;;113431958;;;;;29738;;;;47926;0.9693496913580247;0.030348985802469138;0.9996986771604939
;;;;;;;-0.6116080435806039;;;;;
