ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;301;0;11344;0;-8207;8873;11339;8207;0.0301;0.005663;;54372;54374;175835;197230;54372;54342;63715;173907;8144602;54342
2;19;18900;18900;518;0;6002;0;-4684;4676;5999;4684;0.027407407407407408;0.0029962962962962964;;93434;93581;13840;260156;93434;93438;162132;11984;9644298;93438
3;18;26250;26250;341;0;4322;0;-3489;3483;4320;3489;0.012990476190476191;0.002157333333333333;;61576;61720;40840;361744;61576;61570;169083;38983;11045825;61580
4;17;40000;40000;71;0;2836;15;-2248;2262;2835;2263;0.001775;0.00141575;;12973;87942;238884;431342;12973;12976;80047;237280;13498882;12978
5;16;42000;42000;2799;0;2701;780;-1569;2317;2700;2349;0.06664285714285714;0.0013483333333333333;;504274;697002;175840;452438;530598;504255;680710;174006;13345441;505495
6;15;45000;45000;3388;0;2521;960;-1442;2372;2520;2402;0.07528888888888889;0.0012584444444444444;;610396;1222886;175840;965039;681104;610384;791520;953858;13265834;611298
7;14;45360;45360;9133;0;2501;5024;2646;2245;2500;2378;0.2013447971781305;0.001248456790123457;;1645220;3137849;10240;1583686;2059757;1645191;1897057;1166941;11851652;1652198
8;13;50400;50400;2512;0;2251;1283;-570;1821;2250;1853;0.04984126984126984;0.0011236111111111113;;452594;3075910;31844;3313182;590567;452592;625818;1616598;13153126;454155
9;12;52500;52500;546;0;2161;207;-1571;1770;2160;1778;0.0104;0.0010786666666666666;;98483;1152898;156469;3941303;110729;98487;204695;2921941;13599679;98492
10;11;54000;54000;454;0;2101;125;-1587;1704;2100;1712;0.008407407407407407;0.0010487037037037038;;81908;3070734;175844;4048349;116771;81912;192534;2825307;13969333;81916
11;10;56700;56700;73;0;2001;20;-1324;1341;2000;1344;0.0012874779541446207;0.0009987654320987654;;13330;120012;116221;4138967;13330;13304;86866;2504323;14989412;13337
12;9;63000;63000;4558;0;1801;2064;551;1457;1800;1513;0.07234920634920634;0.000898888888888889;;821127;4826569;175844;4160899;1240442;821114;1002526;2948139;14658815;824748
13;8;67500;67500;459;0;1681;140;-1261;1399;1680;1401;0.0068;0.000838962962962963;;82809;989759;85844;5065673;99663;82813;149988;5046281;16306819;82817
14;7;70000;70000;6306;0;1621;2968;1501;1410;1620;1467;0.09008571428571428;0.0008089999999999999;;1136006;6076957;238936;5157179;2162122;1135985;1325015;5137132;15904059;1140545
15;6;72000;72000;1250;0;1575;515;-730;1229;1575;1245;0.017361111111111112;0.0007865277777777777;;225323;4821792;175844;6382874;387056;225321;367453;6348178;16680803;226091
16;5;75000;75000;1210;0;1512;528;-692;1214;1512;1220;0.016133333333333333;0.0007550666666666667;;218111;6319443;175844;6601654;420369;218114;392158;6581654;17508025;218524
17;4;78750;78750;524;0;1440;171;-932;1098;1440;1103;0.006653968253968254;0.0007191111111111111;;94522;2585011;111466;6943840;133462;94526;200957;6807997;17302380;94547
18;3;84375;84375;8479;1;1344;4335;3029;1231;1344;1306;0.10049185185185185;0.0006711703703703703;;1527380;9036510;18344;7043738;4252738;1527356;2303954;7017387;18555159;1534811
19;2;87500;87500;1467;7;1296;721;-185;895;1296;906;0.016765714285714287;0.0006472;;264369;12203579;85844;20940590;838591;264371;379066;8373285;19284713;265439
20;1;90000;90000;14448;1227;1226;7791;6559;1110;1260;1232;0.16053333333333333;0.0006292222222222222;;2669145;34044683;15664275;570353793;16578985;2602477;2937763;7018462;17394404;2615882
;;113435995;;;;;27647;;;;43852;0.972659814814815;0.027092511111111113;0.9997523259259261
;;;;;;;-0.5861395449777552;;;;;
