ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1734;0;11344;0;-8520;9098;11339;8520;0.1734;0.005663;;312448;321279;175820;196527;312448;312420;331935;173850;6839343;312422
2;19;22500;22500;169;0;5042;0;-4039;4039;5040;4039;0.007511111111111111;0.002516888888888889;;30619;35606;85820;517534;30619;30623;355901;83986;10084696;30625
3;18;26250;26250;2045;0;4322;540;-3058;3560;4320;3598;0.07790476190476191;0.002157333333333333;;368546;698853;40821;556283;408686;368527;702722;39009;10382403;371067
4;17;35000;35000;80;0;3241;0;-2492;2494;3240;2492;0.002285714285714286;0.0016179999999999999;;14588;19355;175820;932859;14588;14592;341098;174009;11933826;14596
5;16;39375;39375;30;0;2881;0;-2170;2166;2880;2170;0.0007619047619047619;0.0014382222222222222;;5595;5738;18320;955570;5595;5599;335878;16546;12706708;5599
6;15;42000;42000;457;0;2701;0;-2253;2246;2700;2253;0.010880952380952382;0.0013483333333333333;;82452;82458;175820;969340;82452;82456;414080;176608;13087535;82461
7;14;45000;45000;92;0;2521;0;-2060;2058;2520;2060;0.0020444444444444447;0.0012584444444444444;;16747;16889;215386;1060015;16747;16751;341752;670345;13601635;16751
8;13;56250;56250;412;0;2017;36;-1594;1622;2016;1630;0.007324444444444444;0.0010067555555555556;;74360;171213;40824;1085189;75736;74364;787709;1073552;15543075;75454
9;12;60000;60000;566;0;1891;18;-1538;1553;1890;1556;0.009433333333333334;0.0009438333333333334;;102070;483904;496996;1167884;105599;102074;432108;1155655;16106593;102075
10;11;64800;64800;4938;0;1751;2090;501;1517;1750;1589;0.0762037037037037;0.0008739197530864197;;889519;1948249;31826;1278507;1186109;889495;1641763;1265663;16096952;903095
11;10;65625;65625;2724;0;1729;1100;-355;1424;1728;1455;0.04150857142857143;0.0008629333333333332;;490769;1990739;18324;2502535;668121;490758;867393;2488536;16008861;496428
12;9;70875;70875;498;0;1601;88;-1175;1257;1600;1263;0.0070264550264550266;0.0007990123456790123;;89830;2200487;18324;3001938;101848;89834;474098;2987342;17091028;90964
13;8;72000;72000;12478;0;1575;6112;4474;1500;1575;1638;0.17330555555555555;0.0007865277777777777;;2573085;6164501;175824;3088316;3742151;2247639;3369824;3085297;15036063;2278341
14;7;75000;75000;8397;0;1512;4155;2689;1391;1512;1466;0.11196;0.0007550666666666667;;1838018;7808927;175824;6447725;3240387;1512600;2618370;6040029;16387402;1530778
15;6;81000;81000;6382;0;1400;2914;1710;1133;1400;1204;0.07879012345679012;0.0006991358024691359;;1149673;9650317;175824;8499043;2704180;1149653;2260447;4894250;17887165;1168984
16;5;84000;84000;4939;2;1350;2349;1235;1055;1350;1114;0.05879761904761905;0.0006741666666666667;;889707;11058494;267497;10456728;2811770;889693;1650763;7107663;18602150;904421
17;4;84375;84375;100;2;1344;62;-844;902;1344;906;0.0011851851851851852;0.0006711703703703703;;18166;3497107;18326;22364126;39404;18196;349255;8511706;19396498;18423
18;3;87500;87500;3014;26;1296;1596;636;933;1296;960;0.03444571428571429;0.0006472;;543065;12902799;85824;22416862;2206786;543064;1291751;7694086;20137809;549988
19;2;94500;94500;5243;238;1200;2710;1739;909;1200;971;0.05548148148148148;0.0005992592592592592;;944515;23542058;85824;37295266;6582266;944516;1702754;7685823;20194329;963025
20;1;100000;100000;4362;1025;1024;2366;1566;760;1134;800;0.04362;0.0005663;;785824;83756934;62276670;2051352756;19589972;785823;1541561;9885450;21581030;797407
;;113434620;;;;;26136;;;;41684;0.9738710758377426;0.025885503086419754;0.9997565789241624
;;;;;;;-0.5948882767064585;;;;;
