ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;209;0;11343;0;-9003;9573;11339;9003;0.0209;0.0019660000000000003;;38449;39671;4165;25292;38509;38353;51392;3640;6762437;38353
2;19;20000;20000;991;0;5672;0;-4946;4940;5669;4946;0.04955;0.0009830000000000001;;179367;186065;46788;67243;179368;179267;201226;46665;8379665;179301
3;18;25200;25200;1450;0;4502;360;-3772;4122;4500;4132;0.057539682539682536;0.0007801587301587302;;261992;496230;6232;377155;272355;261899;494159;40385;9315015;261935
4;17;28350;28350;1438;0;4001;420;-2991;3393;4000;3411;0.05072310405643739;0.0006934744268077602;;259833;495179;5500;642551;273864;259739;489907;95155;9618721;259779
5;16;33750;33750;3129;0;3361;1900;-1163;3041;3360;3063;0.0927111111111111;0.0005825185185185186;;564452;1336563;5406;777380;687280;564357;834227;302421;10022633;564902
6;15;39375;39375;4975;0;2881;2737;-22;2725;2880;2759;0.12634920634920635;0.0004993015873015873;;896968;2281971;6371;1344933;1172216;896878;1173539;558161;10351749;898221
7;14;40000;40000;1426;0;2836;540;-1865;2397;2835;2405;0.03565;0.0004915000000000001;;257674;2322435;230121;2292186;359401;257580;310482;1510120;10239928;257619
8;13;42000;42000;1976;0;2701;1045;-1416;2449;2700;2461;0.047047619047619046;0.00046809523809523816;;356785;2638391;3936;2553042;549154;356687;591344;1876791;10422857;356743
9;12;45000;45000;873;0;2521;270;-1927;2190;2520;2197;0.0194;0.0004368888888888889;;158006;1646966;3704;2920085;193267;157911;390070;2877659;10692573;158069
10;11;54000;54000;2348;0;2101;805;-1052;1844;2100;1857;0.04348148148148148;0.00036407407407407406;;423763;2664264;4649;3075641;610795;423667;659151;3063521;12294833;424587
11;10;63000;63000;4264;0;1801;1947;318;1606;1800;1629;0.06768253968253968;0.00031206349206349207;;768875;3757614;4666;3504682;1244931;768781;1037703;3489971;13624168;771333
12;9;64800;64800;2365;0;1751;1127;-339;1456;1750;1466;0.03649691358024691;0.0003033950617283951;;426798;4595098;40666;4504456;837761;426728;1010425;4490408;14787843;428371
13;8;65625;65625;8214;0;1728;4803;3122;1642;1728;1681;0.1251657142857143;0.0002995809523809524;;1480336;7627250;4668;5211715;3446629;1480243;2029225;5189712;13667027;1485566
14;7;70000;70000;8129;65;1620;5132;3641;1458;1620;1491;0.11612857142857143;0.00028085714285714286;;1465037;11783566;46855;10254413;5204213;1464942;1972153;5772581;14608105;1469213
15;6;70875;70875;2317;178;1600;1673;467;1188;1600;1206;0.03269135802469136;0.0002773897707231041;;418094;14035160;72190;21322507;2847416;418074;918726;7236014;15323670;419850
16;5;72000;72000;1225;343;1575;804;-344;1140;1575;1148;0.017013888888888887;0.0002730555555555556;;221422;22112035;4668;34919397;1991623;221404;496642;7568694;15265929;221788
17;4;78750;78750;692;459;1440;489;-101;585;1440;590;0.008787301587301587;0.00024965079365079365;;125338;34389210;4779;70665079;1952396;125322;626814;7218799;15779321;126193
18;3;84375;84375;268;380;1344;135;-724;857;1344;859;0.0031762962962962964;0.00023300740740740743;;49025;23619029;26912;96939901;564283;49009;281353;9454954;18438432;49047
19;2;90000;90000;2368;1155;1260;1651;874;763;1260;777;0.02631111111111111;0.00021844444444444445;;427237;62842504;881237;100675943;12397506;427254;745046;8759405;18335579;428972
20;1;90720;90720;724;562;562;127;-791;915;1250;918;0.007980599647266313;0.00021671075837742504;;131101;453572993;437165220;11509981588;35510425;131085;401003;10802543;19259049;131421
;;113429888;;;;;25965;;;;47999;0.9847864991181657;0.00992916684303351;0.9947156659611992
;;;;;;;-0.8486038898517235;;;;;
