ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1227;0;5674;0;-4045;4235;5669;4045;0.1227;0.005663;;221192;231142;175816;198082;221193;221164;236149;173904;7354815;221191
2;19;26250;26250;300;0;2162;0;-1701;1698;2160;1701;0.011428571428571429;0.002157333333333333;;54198;54204;40817;427812;54198;54202;289245;39012;10640720;54205
3;18;30240;30240;3452;0;1876;751;-826;1537;1875;1577;0.11415343915343916;0.0018726851851851853;;621929;933026;10231;489980;702416;621910;929566;22812;10728217;627734
4;17;35000;35000;385;0;1621;0;-1272;1269;1620;1272;0.011;0.0016179999999999999;;69498;74265;175821;1120061;69498;69502;303358;174012;11713335;69607
5;16;37800;37800;397;0;1501;22;-1212;1227;1500;1234;0.010502645502645503;0.0014981481481481482;;71657;372573;31821;1197689;73034;71661;309863;30049;12136488;72150
6;15;39375;39375;925;0;1441;105;-1045;1135;1440;1150;0.02349206349206349;0.0014382222222222222;;166687;801901;18321;1277657;184653;166691;1044520;106512;12244034;169695
7;14;42000;42000;1769;0;1351;135;-1015;1126;1350;1150;0.04211904761904762;0.0013483333333333333;;318749;1454433;175821;1452732;369079;318736;953788;622155;12388468;323408
8;13;47250;47250;4912;0;1201;1251;115;1086;1200;1136;0.10395767195767196;0.0011985185185185185;;884849;2432435;40825;1779767;1221320;884830;1825359;1349219;12571050;896326
9;12;54000;54000;501;0;1051;0;-850;849;1050;850;0.009277777777777777;0.0010487037037037038;;90374;94990;175825;2908163;90374;90378;324235;2893568;13554540;90573
10;11;56700;56700;3161;0;1001;728;-133;834;1000;861;0.05574955908289242;0.0009987654320987654;;569553;2483599;13825;3007012;799866;569533;1440418;2991762;13693125;577154
11;10;63000;63000;2557;0;901;595;-197;774;900;792;0.04058730158730159;0.000898888888888889;;460696;3046408;175825;3595877;772552;460684;1331918;3569172;14356829;466274
12;9;65625;65625;3191;0;865;804;67;708;864;737;0.04862476190476191;0.0008629333333333332;;574933;4443893;18327;4288731;1056983;574922;1443429;4271611;15888631;584159
13;8;70875;70875;359;0;801;84;-530;609;800;614;0.005065255731922399;0.0007990123456790123;;64823;1789695;18325;4941682;106176;64826;364232;4921690;16099046;66085
14;7;75600;75600;3624;0;750;777;174;568;750;603;0.04793650793650794;0.0007490740740740741;;652880;3571321;112828;5015204;1055648;652868;1600520;4994537;16188612;665475
15;6;78750;78750;375;0;720;88;-404;489;720;492;0.004761904761904762;0.0007191111111111111;;67696;1448322;280247;6624443;94593;67700;305672;6603189;17702970;68349
16;5;81000;81000;5409;0;700;1369;735;597;700;634;0.06677777777777778;0.0006991358024691359;;974422;6964607;175825;6700999;2215827;974402;2028494;6425670;17243700;989853
17;4;84000;84000;840;0;675;216;-246;454;675;462;0.01;0.0006741666666666667;;151387;4685549;503843;8516196;453096;151391;1173069;7702225;17881360;155703
18;3;84375;84375;232;0;672;56;-403;458;672;459;0.0027496296296296296;0.0006711703703703703;;41958;4656461;18325;9858089;86922;41962;275874;8612175;19355979;42285
19;2;87500;87500;11221;13;648;3171;2524;573;648;647;0.12824;0.0006472;;2255341;14067152;85825;10034837;7115459;2021270;3150115;8585595;18838099;2054208
20;1;94500;94500;10820;577;576;3046;2495;422;600;551;0.1144973544973545;0.0005992592592592592;;2182598;39924574;22524870;430189091;17620285;1948970;3146274;7170503;18483799;2011612
;;56733383;;;;;13198;;;;20967;0.9736212698412702;0.026161661728395062;0.9997829315696652
;;;;;;;-0.588649795423549;;;;;
