ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;20000;20000;311;0;5673;0;-4776;4779;5669;4776;0.01555;0.0009830000000000001;;56809;57950;3877;27116;56869;56713;72112;3640;11436076;56744
2;19;26250;26250;910;0;4322;0;-3751;3748;4319;3751;0.034666666666666665;0.000748952380952381;;164700;165779;5459;143334;164700;164575;230488;4392;12446139;164614
3;18;35000;35000;1074;0;3242;0;-2816;2816;3240;2816;0.030685714285714285;0.0005617142857142857;;194315;200234;3869;255154;194316;194221;207253;3640;14017088;194259
4;17;50000;50000;92;0;2269;0;-1953;1950;2268;1953;0.00184;0.0003932;;17416;18500;4418;452427;17416;17321;24145;444919;16696215;17352
5;16;54000;54000;945;0;2101;0;-1890;1885;2100;1890;0.0175;0.00036407407407407406;;170939;172017;4642;472887;170988;170865;236649;464684;17241605;171035
6;15;56250;56250;3659;0;2017;756;-1102;1840;2016;1858;0.06504888888888889;0.00034951111111111114;;659856;1103828;5363;647081;719577;659765;902740;638185;16983173;660918
7;14;56700;56700;1919;0;2001;332;-1466;1791;2000;1798;0.03384479717813051;0.0003467372134038801;;346414;1452006;6246;1310214;379626;346321;413686;1300621;16714012;346472
8;13;60000;60000;1160;0;1891;58;-1590;1645;1890;1648;0.019333333333333334;0.0003276666666666667;;209802;736388;65216;1659961;219049;209708;385141;1649670;17094407;209747
9;12;60480;60480;2844;0;1876;640;-1030;1654;1875;1670;0.04702380952380952;0.00032506613756613757;;512977;1986346;11868;1873033;606954;512936;888158;1862048;16664034;514172
10;11;64800;64800;377;0;1751;46;-1435;1479;1750;1481;0.005817901234567901;0.0003033950617283951;;68722;1283026;39634;2389506;76543;68627;305521;2377825;17638678;68663
11;10;67500;67500;2947;0;1681;656;-873;1517;1680;1529;0.04365925925925926;0.0002912592592592593;;531577;2031820;4665;2461611;623362;531520;801281;2449232;17928030;532445
12;9;70000;70000;568;0;1621;119;-1258;1376;1620;1377;0.008114285714285715;0.00028085714285714286;;103046;1647497;202901;2996742;137468;103001;277958;2983670;18270893;103037
13;8;70875;70875;4270;0;1601;1309;-168;1463;1600;1477;0.06024691358024691;0.0002773897707231041;;769946;3550410;27166;3103466;1047792;769852;977593;3089698;17654481;771131
14;7;75000;75000;7115;0;1513;2013;607;1377;1512;1406;0.09486666666666667;0.0002621333333333334;;1282406;5169866;3783;3941097;1751557;1282312;1718020;3926572;17500758;1285591
15;6;75600;75600;6156;0;1501;1961;582;1366;1500;1379;0.08142857142857143;0.0002600529100529101;;1109671;6181053;40668;5399297;1819560;1109579;1312795;5383975;17338626;1111348
16;5;78750;78750;9003;0;1440;3076;1716;1337;1440;1360;0.11432380952380952;0.00024965079365079365;;1622471;8186201;218179;6722276;3212500;1622381;1706386;5813399;17722638;1624337
17;4;81000;81000;1462;0;1400;429;-836;1260;1400;1265;0.018049382716049382;0.00024271604938271607;;264151;6502514;4666;8421827;468563;264058;335107;7373631;18540436;264124
18;3;84375;84375;6740;0;1344;2401;1195;1176;1344;1206;0.07988148148148148;0.00023300740740740743;;1214782;10090040;27168;8689962;2967889;1214688;1654231;6751415;19290718;1218886
19;2;90000;90000;4325;4;1260;1542;497;1028;1260;1045;0.04805555555555555;0.00021844444444444445;;779766;12525768;4666;11744768;2015134;779746;1216143;6826606;20296008;781937
20;1;94500;94500;15967;1170;1170;6616;5472;1087;1200;1144;0.16896296296296295;0.00020804232804232805;;2876747;34723105;19387124;533642793;17422621;2876754;3333379;6903102;19330118;2885731
;;113444812;;;;;21954;;;;36829;0.9888999999999999;0.007226870370370373;0.9961268703703703
;;;;;;;-0.6775530655005921;;;;;
