ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;821;0;11343;0;-8892;9470;11340;8892;0.0821;0.0019660000000000003;;148609;149777;4144;28732;148669;148513;160196;3640;6825577;148536
2;19;18900;18900;315;0;6002;0;-5013;5008;6000;5013;0.016666666666666666;0.0010402116402116403;;57600;58708;5417;324188;57600;57475;220693;4755;8366668;57475
3;18;20000;20000;373;0;5672;300;-4371;4665;5670;4671;0.01865;0.0009830000000000001;;68008;137065;156949;241460;70721;67913;137808;156837;8493262;67913
4;17;25200;25200;548;0;4502;0;-3805;3800;4500;3805;0.021746031746031746;0.0007801587301587302;;99509;100633;3710;440182;99509;99414;330705;3647;9326161;99449
5;16;26250;26250;57;0;4322;0;-3721;3721;4320;3721;0.0021714285714285715;0.000748952380952381;;11126;12262;5403;415058;11126;11031;17680;4497;9500523;11031
6;15;28350;28350;735;0;4001;290;-3012;3296;4000;3302;0.025925925925925925;0.0006934744268077602;;133169;365563;13659;543231;142469;133074;370558;30647;9741651;133111
7;14;33750;33750;191;0;3361;20;-2737;2753;3360;2757;0.005659259259259259;0.0005825185185185186;;35249;265155;6258;565656;35274;35154;192354;48677;10674779;35188
8;13;35000;35000;6264;0;3241;4135;996;3088;3240;3139;0.17897142857142856;0.0005617142857142857;;1129102;1731140;4666;604115;1323212;1129045;1433667;3676;9766992;1132230
9;12;37800;37800;2703;0;3001;2028;-632;2640;3000;2660;0.0715079365079365;0.0005201058201058201;;487649;2214722;66188;1748269;667648;487555;721695;451097;9779484;489087
10;11;40000;40000;523;0;2836;145;-2088;2224;2835;2233;0.013075;0.0004915000000000001;;94969;1545977;229075;2383542;103262;94909;258558;1538575;10604994;94944
11;10;45000;45000;3199;0;2521;1565;-652;2186;2520;2217;0.07108888888888888;0.0004368888888888889;;577049;2846065;4480;2481928;776989;576954;1115298;1066181;11120209;579733
12;9;50000;50000;3561;0;2269;2204;122;2060;2268;2082;0.07122;0.0003932;;642210;3604428;157007;3065132;998033;642115;935526;2852277;11134838;643898
13;8;54000;54000;2203;0;2101;1302;-439;1721;2100;1741;0.040796296296296296;0.00036407407407407406;;397651;3531362;4666;4003021;707932;397555;631008;3138842;12545259;399474
14;7;65625;65625;408;0;1729;125;-1276;1399;1728;1401;0.006217142857142857;0.0002995809523809524;;74298;2412152;27166;4405514;106604;74203;236042;4386736;14629343;74241
15;6;67500;67500;1513;0;1681;646;-547;1178;1680;1193;0.022414814814814814;0.0002912592592592593;;273288;3013772;134201;4485746;423162;273237;632123;4463943;15665848;274737
16;5;70000;70000;4526;0;1620;2826;1588;1196;1620;1238;0.06465714285714286;0.00028085714285714286;;816033;4300622;1290870;4888944;1539902;815939;1252146;4847590;13801699;822477
17;4;70875;70875;8337;0;1600;5581;4078;1461;1600;1503;0.11762962962962963;0.0002773897707231041;;1521229;8940692;26843;6002006;4527506;1502413;2982322;5982718;14979421;1510112
18;3;75600;75600;2383;13;1500;1553;520;1015;1500;1033;0.03152116402116402;0.0002600529100529101;;429978;10321623;698339;12003199;1745300;429957;668181;7885379;15996725;432693
19;2;78750;78750;2722;39;1440;1740;703;1025;1440;1037;0.03456507936507937;0.00024965079365079365;;491007;12864049;110081;22522185;2268388;490989;694947;7797272;16930545;493047
20;1;87500;87500;7511;1220;1220;4926;3852;1024;1296;1074;0.08584;0.0002246857142857143;;1353611;42648182;23760436;1215054044;16707736;1353594;1834457;8124502;17274504;1363700
;;113429101;;;;;29386;;;;54712;0.9824238359788359;0.011445275308641978;0.9938691112874778
;;;;;;;-0.8618389709385421;;;;;
