ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;66;0;11344;0;-8332;8856;11339;8332;0.0066;0.005663;;12076;12078;175820;196157;12076;12046;24929;173986;6821778;12046
2;19;15750;15750;838;0;7202;0;-5742;5732;7200;5742;0.05320634920634921;0.003595555555555556;;151030;151177;40820;216763;151030;151034;184157;39002;8426769;151034
3;18;20000;20000;1955;0;5672;720;-3998;4705;5670;4718;0.09775;0.0028315;;352226;526777;196569;375911;373284;352197;521556;194834;8830651;352347
4;17;22500;22500;160;0;5042;0;-4142;4136;5040;4142;0.0071111111111111115;0.002516888888888889;;28987;33896;85820;736310;28987;28966;56758;84009;9242709;28991
5;16;28350;28350;1122;0;4002;640;-2475;3087;4000;3115;0.03957671957671958;0.0019975308641975308;;202288;795323;4820;773372;230807;202269;594755;67096;10084390;202292
6;15;35000;35000;2243;0;3241;890;-1790;2651;3240;2680;0.06408571428571429;0.0016179999999999999;;404195;784622;175820;983825;444899;404176;795826;174046;10868108;405666
7;14;37800;37800;1674;0;3001;730;-1758;2466;3000;2488;0.04428571428571428;0.0014981481481481482;;301653;1274022;31820;1396284;352556;301634;895940;335164;11061157;302770
8;13;40000;40000;193;0;2836;5;-2045;2041;2835;2050;0.004825;0.00141575;;34937;78655;558074;1706356;34937;34941;203953;562825;11413007;34943
9;12;50000;50000;429;0;2269;39;-1685;1718;2268;1724;0.00858;0.0011326;;77420;1185620;196583;1749642;80053;77414;241508;1737827;13126197;77428
10;11;56250;56250;6315;0;2017;3146;1211;1871;2016;1935;0.11226666666666667;0.0010067555555555556;;1137615;2806300;40824;1837472;1620694;1137600;1735589;1823201;13207374;1142302
11;10;60000;60000;2867;0;1891;1291;-212;1471;1890;1503;0.04778333333333333;0.0009438333333333334;;516508;3006522;558133;3178550;774904;516495;1420467;2747886;14028597;519783
12;9;60480;60480;7257;0;1876;4070;2298;1687;1875;1772;0.11999007936507937;0.0009363425925925927;;1307295;5263518;10224;3697689;2394476;1307276;2340198;3013964;13590294;1317040
13;8;63000;63000;3816;0;1800;2129;634;1467;1800;1495;0.060571428571428575;0.000898888888888889;;687431;6184605;335797;5687252;1443819;687418;1456652;4805037;13995641;691105
14;7;64800;64800;3427;0;1750;1866;417;1417;1750;1449;0.0528858024691358;0.0008739197530864197;;617419;6975519;31824;7279778;1413694;617405;1381141;5290188;14534606;620870
15;6;70000;70000;587;0;1620;311;-731;1038;1620;1042;0.008385714285714286;0.0008089999999999999;;105861;6353801;610113;8381231;263208;105865;693719;4914328;15438151;106895
16;5;81000;81000;4516;0;1400;2299;1121;1133;1400;1178;0.05575308641975309;0.0006991358024691359;;813561;9059324;175824;8492810;2268522;813549;1411927;6586996;17242072;819309
17;4;84000;84000;226;0;1350;106;-718;821;1350;824;0.0026904761904761906;0.0006741666666666667;;40870;5814214;175824;9593409;92934;40874;469638;7306185;18888993;40926
18;3;84375;84375;9197;100;1344;5207;3923;1206;1344;1284;0.10900148148148148;0.0006711703703703703;;1656731;17447264;18325;9642926;6772426;1656708;2688978;7288290;16687850;1670376
19;2;87500;87500;2632;253;1296;1633;714;899;1296;919;0.03008;0.0006472;;474197;27769996;85824;40505580;3994592;474199;1238311;10096824;18869374;476986
20;1;90000;90000;3897;1137;1136;2465;1636;798;1260;829;0.0433;0.0006292222222222222;;702046;75749743;69877052;2073941423;17658385;702014;1262292;9629281;18620296;707224
;;113431995;;;;;27547;;;;49221;0.9687286772486773;0.031058608641975315;0.9997872858906526
;;;;;;;-0.7868007405525103;;;;;
