ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;10000;10000;223;0;11344;0;-7968;8619;11340;7968;0.0223;0.0019660000000000003;;40982;42177;4193;28298;41039;40886;55881;3640;8210331;40886
2;19;15750;15750;389;0;7203;0;-5614;5610;7200;5614;0.0246984126984127;0.0012482539682539683;;70876;72019;3991;189314;70876;70786;121995;3647;9171112;70806
3;18;18900;18900;2378;0;6002;1201;-3771;4914;6000;4972;0.12582010582010583;0.0010402116402116403;;429147;486075;21602;218229;438257;429056;488117;21647;9305442;429096
4;17;20000;20000;824;0;5672;720;-3699;4396;5670;4419;0.0412;0.0009830000000000001;;149183;662769;49378;578792;177844;149088;663861;49169;9350665;149126
5;16;39375;39375;1192;0;2881;420;-1865;2261;2880;2285;0.030273015873015872;0.0004993015873015873;;215565;853295;27159;810436;248824;215471;857928;82741;12619086;216574
6;15;40000;40000;1246;0;2836;345;-1837;2163;2835;2182;0.03115;0.0004915000000000001;;225272;744633;202629;949765;261152;225178;796481;202612;12502743;226358
7;14;45000;45000;1633;0;2521;345;-1731;2047;2520;2076;0.03628888888888889;0.0004368888888888889;;294878;735715;4659;1178197;327801;294844;1011400;3670;13185321;296735
8;13;45360;45360;4687;0;2501;2561;118;2402;2500;2443;0.1033289241622575;0.0004334215167548501;;845001;2362427;11868;1476457;1142770;844910;1560669;1465035;12401314;847180
9;12;50000;50000;54;0;2269;18;-1699;1716;2268;1717;0.00108;0.0003932;;10582;863593;49389;2373153;12844;10487;22278;355825;13908981;10490
10;11;52500;52500;6533;0;2161;3723;1844;1787;2160;1879;0.12443809523809524;0.0003744761904761905;;1177518;3567058;4666;2387059;1808825;1177423;1896458;312592;13566608;1186780
11;10;65625;65625;470;0;1729;136;-1109;1237;1728;1245;0.007161904761904762;0.0002995809523809524;;85399;2183163;27166;4284804;110611;85372;522140;2586041;16280053;85776
12;9;67500;67500;1616;0;1681;596;-683;1253;1680;1279;0.02394074074074074;0.0002912592592592593;;291878;3200473;93766;4373844;441482;291785;804810;3541126;16252774;294301
13;8;75000;75000;2633;0;1513;1122;-39;1137;1512;1161;0.03510666666666667;0.0002621333333333334;;475052;4160186;3748;4669215;805300;474958;1345779;3746753;17929511;479035
14;7;75600;75600;4110;0;1501;1714;411;1260;1500;1303;0.054365079365079366;0.0002600529100529101;;741148;5145205;473713;5147936;1300001;741055;1461590;5131922;16957346;744952
15;6;78750;78750;191;0;1441;64;-859;918;1440;923;0.0024253968253968253;0.00024965079365079365;;35249;2269606;344360;6120618;66156;35154;548469;5443655;18152255;35985
16;5;81000;81000;632;0;1401;204;-837;1030;1400;1041;0.007802469135802469;0.00024271604938271607;;114580;3846523;4352;6058598;187847;114527;600735;6040936;18697808;115618
17;4;90000;90000;2291;0;1260;930;16;890;1260;914;0.025455555555555554;0.00021844444444444445;;413495;4875467;348697;6175757;817826;413399;1200559;5728704;20154059;418531
18;3;90720;90720;22616;306;1250;11176;9681;1201;1250;1495;0.24929453262786597;0.00021671075837742504;;5349564;18483407;5151;6592992;12908897;4074286;6375850;6236337;16343215;4123612
19;2;94500;94500;2452;810;1200;1448;649;759;1200;799;0.025947089947089948;0.00020804232804232805;;442404;47674767;5223;63528557;8648160;442384;1084481;9109203;20764606;447851
20;1;100000;100000;1211;724;724;541;-259;790;1134;800;0.01211;0.0001966;;218906;244574423;226780907;7542849430;27876891;218888;655541;9921684;22205830;219900
;;113436853;;;;;27264;;;;46515;0.9841868783068783;0.010311444620811286;0.9944983229276896
;;;;;;;-0.7060959507042254;;;;;
