ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;10000;10000;1373;0;11343;0;-8628;9209;11340;8628;0.1373;0.005663;;247474;255334;175821;197729;247474;247446;266780;173962;6940222;247448
2;19;20000;20000;248;0;5672;0;-4372;4366;5670;4372;0.0124;0.0028315;;44831;44835;431914;453780;44831;44835;59428;430245;8686696;44835
3;18;22500;22500;529;0;5042;0;-4296;4291;5040;4296;0.02351111111111111;0.002516888888888889;;95423;100950;85821;506604;95423;95427;361550;83989;9032380;95431
4;17;25200;25200;702;0;4502;180;-3663;3823;4500;3843;0.027857142857142858;0.0022472222222222225;;126550;237140;32286;610195;130238;126554;445070;67333;9382870;126558
5;16;26250;26250;1492;0;4322;180;-3349;3506;4320;3529;0.056838095238095236;0.002157333333333333;;268894;411478;40823;744988;274054;268875;588115;39040;9293926;269429
6;15;33750;33750;336;0;3361;0;-2733;2727;3360;2733;0.009955555555555556;0.001677925925925926;;60675;65364;40831;1022043;60675;60679;320872;280866;10574163;60682
7;14;35000;35000;801;0;3241;361;-2153;2508;3240;2514;0.022885714285714287;0.0016179999999999999;;144383;324196;175821;1091083;159074;144372;462997;557132;10645501;144433
8;13;42000;42000;2145;0;2701;960;-1415;2360;2700;2375;0.05107142857142857;0.0013483333333333333;;386549;886901;175825;1243743;463405;386530;929713;713917;11509769;388108
9;12;45000;45000;2670;0;2521;1449;-809;2238;2520;2258;0.059333333333333335;0.0012584444444444444;;481034;1202096;280291;1638768;649086;481033;804687;1610260;11559311;483462
10;11;45360;45360;617;0;2501;180;-1875;2043;2500;2055;0.013602292768959436;0.001248456790123457;;111250;512203;10801;2388735;127860;111254;426688;2124338;11750532;111858
11;10;50400;50400;1353;0;2251;760;-1140;1893;2250;1900;0.026845238095238096;0.0011236111111111113;;243852;1043782;167993;2517457;364123;243851;563147;2493438;12404381;244833
12;9;54000;54000;1432;0;2101;530;-1243;1765;2100;1773;0.026518518518518518;0.0010487037037037038;;258078;1202817;175825;2764319;332895;258080;854015;2184995;12537772;259086
13;8;56700;56700;13679;0;2000;10170;8110;1930;2000;2060;0.24125220458553792;0.0009987654320987654;;2724420;6158815;13825;3030954;4576020;2463945;3579339;2934821;11859317;2486389
14;7;60480;60480;362;0;1875;210;-1118;1324;1875;1328;0.005985449735449735;0.0009363425925925927;;65350;5514078;10235;6841152;117982;65354;1007461;4703236;14571773;66094
15;6;65625;65625;2782;0;1728;1838;447;1365;1728;1391;0.04239238095238095;0.0008629333333333332;;501197;6748785;18325;6911432;1312571;501195;1185125;4691080;15095415;505430
16;5;67500;67500;1842;8;1680;1260;-20;1263;1680;1280;0.02728888888888889;0.000838962962962963;;331877;7365269;260617;8142119;914873;331866;659904;5934203;14759473;334781
17;4;70875;70875;1889;16;1600;1035;-50;1065;1600;1085;0.026652557319223984;0.0007990123456790123;;340344;7976920;41453;15850117;706177;340343;797437;6483961;15774987;344040
18;3;84000;84000;5738;54;1350;3761;2631;1078;1350;1130;0.0683095238095238;0.0006741666666666667;;1033652;10696521;571868;17524598;4099696;1033630;1719034;7090812;17430165;1046448
19;2;90000;90000;6641;753;1260;4452;3483;932;1260;969;0.07378888888888889;0.0006292222222222222;;1196402;28213236;1027484;31771373;11317806;1196285;1801465;8809331;17980616;1207387
20;1;100000;100000;1487;806;805;744;-53;790;1134;797;0.01487;0.0005663;;267996;193387908;157824521;6081416251;24790486;267975;946651;10666444;21187720;269550
;;113430521;;;;;28070;;;;50316;0.9686583245149912;0.031045125308641973;0.9997034498236332
;;;;;;;-0.7925187032418952;;;;;
