ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;15750;15750;512;0;7202;0;-6206;6236;7199;6206;0.032507936507936507;0.003595555555555556;;92367;92369;40821;195509;92367;92337;108460;38989;8243029;92367
2;19;22500;22500;251;0;5042;0;-4649;4649;5040;4649;0.011155555555555556;0.002516888888888889;;45375;45381;85821;296414;45375;45379;56981;83989;9522701;45379
3;18;26250;26250;412;0;4322;0;-3841;3839;4320;3841;0.015695238095238095;0.002157333333333333;;74364;78970;40831;349778;74365;74364;91368;122057;10114433;74365
4;17;28350;28350;1180;0;4002;280;-3134;3409;4000;3414;0.04162257495590829;0.0019975308641975308;;212726;302152;4831;432305;216966;212707;323851;69067;10270904;212730
5;16;30240;30240;4336;0;3751;2100;-1285;3364;3750;3385;0.1433862433862434;0.0018726851851851853;;781166;1258014;10221;653136;857538;781147;948966;58812;9871310;781939
6;15;33750;33750;2087;0;3361;910;-2169;3074;3360;3079;0.06183703703703704;0.001677925925925926;;376093;1588668;40821;1442615;471341;376092;485780;260060;10292733;376114
7;14;35000;35000;3464;0;3241;2105;-933;3026;3240;3038;0.09897142857142857;0.0016179999999999999;;624088;2289622;175821;1826953;860082;624069;790815;523199;10329115;624185
8;13;37800;37800;395;0;3001;110;-2308;2414;3000;2418;0.01044973544973545;0.0014981481481481482;;71299;1159210;31835;2466479;77878;71304;177872;1586116;10307738;71308
9;12;40000;40000;955;0;2836;613;-1835;2440;2835;2448;0.023875;0.00141575;;172093;1667329;175825;2542394;207637;172097;278850;2040056;10883908;172235
10;11;54000;54000;2009;0;2101;1176;-666;1835;2100;1842;0.037203703703703704;0.0010487037037037038;;362069;2598970;175825;2723219;613659;362050;1494559;2708002;12852246;362977
11;10;56250;56250;9760;0;2017;5591;3626;1943;2016;1965;0.17351111111111112;0.0010067555555555556;;1758074;4805276;40825;3197072;3029786;1758061;2674309;3182980;12386438;1761582
12;9;56700;56700;571;0;2001;271;-1269;1539;2000;1540;0.010070546737213405;0.0009987654320987654;;102971;4662264;235807;5118793;192581;102975;208166;5094699;13779717;102982
13;8;63000;63000;2849;0;1800;1389;-185;1570;1800;1574;0.04522222222222222;0.000898888888888889;;513261;5386587;277064;5456491;1091477;513248;1651999;5205661;14015500;514608
14;7;65625;65625;1669;0;1728;889;-559;1442;1728;1448;0.025432380952380953;0.0008629333333333332;;300746;6702537;18335;8162293;621095;300733;468765;5728084;15002668;301247
15;6;70000;70000;4090;0;1620;2369;940;1411;1620;1429;0.05842857142857143;0.0008089999999999999;;736874;8146501;809244;8544304;1987617;736862;1645295;6354135;15009587;739251
16;5;75000;75000;6401;63;1512;3574;2190;1368;1512;1384;0.08534666666666667;0.0007550666666666667;;1153086;10466291;175825;9390872;4010457;1153087;1347928;7535294;15420665;1156607
17;4;78750;78750;618;88;1440;357;-610;965;1440;967;0.007847619047619048;0.0007191111111111111;;111411;14947930;225823;30322277;589321;111441;120221;7970365;16616630;111443
18;3;84000;84000;2029;90;1350;1118;114;999;1350;1004;0.024154761904761905;0.0006741666666666667;;365652;23564262;175835;36099521;2039457;365654;472525;8769857;17976923;366107
19;2;87500;87500;4410;878;1296;2979;1999;967;1296;980;0.0504;0.0006472;;794456;37959862;85835;44156977;10657632;794446;1705269;9248360;18576685;797791
20;1;90000;90000;1373;905;904;648;-127;772;1260;775;0.015255555555555555;0.0006292222222222222;;247456;189146128;185840511;5926690116;21447183;247455;356673;9979138;18571084;248105
;;113430450;;;;;26479;;;;47386;0.9723738888888889;0.027399631481481484;0.9997735203703704
;;;;;;;-0.789569092488387;;;;;
