ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Regular Completions;FPS Preemptions;Less;EDF Deadline Miss;EDF Regular Completions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Response Jitter;FPS Max Response Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Response Jitter;EDF Min Response Jitter;EDF Max Response Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Response Jitter
1;20;15750;15750;234;0;7203;0;-6411;6498;7199;6411;0.014857142857142857;0.0012482539682539683;;42954;44122;4638;142405;43014;42858;56082;3640;9429835;42869
2;19;20000;20000;460;0;5672;0;-4691;4687;5669;4691;0.023;0.0009830000000000001;;83660;84855;3752;71308;83660;83570;98785;3640;10107770;83597
3;18;25200;25200;1032;0;4502;180;-3773;3944;4500;3953;0.040952380952380955;0.0007801587301587302;;186746;278840;40638;242214;190067;186656;280598;39665;11172710;186670
4;17;35000;35000;348;0;3242;0;-2770;2766;3240;2770;0.009942857142857142;0.0005617142857142857;;63503;64614;4638;347553;63503;63408;258938;3640;12869748;63446
5;16;45000;45000;3403;0;2521;540;-1702;2217;2520;2242;0.07562222222222222;0.0004368888888888889;;613769;816797;3866;414202;634802;613675;949955;64061;14052463;615193
6;15;45360;45360;143;0;2501;0;-2123;2118;2500;2123;0.003152557319223986;0.0004334215167548501;;26596;27680;11024;1031070;26596;26501;81278;739337;14235400;26508
7;14;47250;47250;16292;0;2401;7604;5229;2312;2400;2375;0.3448042328042328;0.0004160846560846561;;2985843;4091591;51429;1060822;3503404;2935262;3346190;481509;11636430;2939423
8;13;50000;50000;1937;0;2269;632;-1281;1901;2268;1913;0.03874;0.0003932;;349662;4413635;4649;4140436;558787;349568;545217;787693;14614924;350312
9;12;50400;50400;211;0;2251;44;-1900;1943;2250;1944;0.004186507936507936;0.0003900793650793651;;38836;3214725;231223;4500170;48735;38741;89171;2350810;13574954;38776
10;11;52500;52500;308;0;2161;42;-1793;1834;2160;1835;0.005866666666666667;0.0003744761904761905;;56269;1121836;72194;4537803;68203;56217;107485;2418926;13813552;56253
11;10;64800;64800;1479;0;1751;551;-910;1455;1750;1461;0.022824074074074073;0.0003033950617283951;;267211;4827684;5357;4597092;478345;267118;461531;3938225;16320362;267432
12;9;70000;70000;1861;0;1621;493;-846;1330;1620;1339;0.026585714285714285;0.00028085714285714286;;335922;4431214;72148;5062538;557804;335883;430796;4499041;16706830;336331
13;8;72000;72000;3423;0;1576;1104;-303;1393;1575;1407;0.04754166666666667;0.0002730555555555556;;617373;5779584;4191;5400436;1004268;617279;959919;5388755;16644513;618416
14;7;75600;75600;10585;2;1500;4061;2593;1419;1500;1468;0.1400132275132275;0.0002600529100529101;;1907355;8021390;231313;6086853;3683206;1907299;2074238;6059419;15642890;1911994
15;6;81000;81000;135;2;1400;58;-1065;1122;1400;1123;0.0016666666666666668;0.00024271604938271607;;25089;4443504;4666;16146417;56983;25073;35818;7790419;18569138;25109
16;5;87500;87500;4083;14;1296;1689;584;1078;1296;1105;0.046662857142857145;0.0002246857142857143;;736286;13519201;72259;16195356;2716890;736192;1074603;8164644;20698099;738769
17;4;90000;90000;745;27;1260;337;-548;878;1260;885;0.008277777777777778;0.00021844444444444445;;134892;13301088;622748;22296788;576423;134876;330735;8742445;19658747;135397
18;3;90720;90720;1708;35;1250;715;-244;952;1250;959;0.018827160493827162;0.00021671075837742504;;308361;14051827;33307;22570607;1349106;308342;402702;9498023;20469424;308959
19;2;94500;94500;10423;1192;1192;4755;3862;836;1200;893;0.1102962962962963;0.00020804232804232805;;1878125;40587069;16273073;160167918;17100515;1878107;2223621;8266442;17533080;1889015
20;1;100000;100000;327;0;0;0;-822;820;1134;822;0.00327;0.0001966;;9223372036854775807;-9223372036854775808;9223372036854775807;-9223372036854775808;0;59634;111311;11022346;23065926;59670
;;113438980;;;;;22805;;;;41719;0.9870900088183424;0.008441837566137566;0.99553184638448
;;;;;;;-0.8293795220346415;;;;;
