ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads;;FPS Min Work Jitter;FPS Max Work Jitter;FPS Min Release Jitter;FPS Max Release Jitter;FPS Avarage Work Jitter;EDF Min Work Jitter;EDF Max Work Jitter;EDF Min Release Jitter;EDF Max Release Jitter;EDF Avarage Work Jitter
1;20;18900;18900;503;0;6002;0;-5294;5314;5999;5294;0.026613756613756614;0.0029962962962962964;;90735;90737;13820;196026;90735;90705;107503;12037;9359917;90735
2;19;20000;20000;1255;0;5672;300;-4389;4688;5670;4689;0.06275;0.0028315;;226241;334703;175820;295335;230990;226222;336890;173986;9455360;226244
3;18;22500;22500;221;0;5042;0;-4156;4153;5040;4156;0.009822222222222222;0.002516888888888889;;39969;40112;85820;529553;39969;39973;55713;83986;9856638;39973
4;17;25200;25200;1428;0;4502;510;-3593;4098;4500;4103;0.056666666666666664;0.0022472222222222225;;257368;497023;31830;577725;273771;257349;502434;30037;10076341;257371
5;16;28350;28350;545;0;4002;140;-3542;3679;4000;3682;0.019223985890652558;0.0019975308641975308;;98296;388856;4830;843221;103135;98299;337432;131210;10536164;98300
6;15;33750;33750;174;0;3361;10;-2788;2798;3360;2798;0.005155555555555556;0.001677925925925926;;31520;143224;40820;949801;31520;31524;43684;132991;11467560;31524
7;14;45000;45000;867;0;2521;290;-1820;2107;2520;2110;0.019266666666666668;0.0012584444444444444;;156249;637813;224915;989537;184686;156253;261550;979000;13327007;156265
8;13;47250;47250;2238;0;2401;500;-1629;2122;2400;2129;0.04736507936507937;0.0011985185185185185;;403295;914780;40824;1154222;440472;403275;1014940;1143092;13319398;404015
9;12;50400;50400;3822;0;2251;1550;-453;1985;2250;2003;0.07583333333333334;0.0011236111111111113;;688517;1553163;298598;1565893;845929;688516;1044140;1554166;13188497;690173
10;11;52500;52500;328;0;2161;60;-1764;1822;2160;1824;0.006247619047619048;0.0010786666666666666;;59230;298705;85824;2262942;62899;59234;430888;2250618;13604656;59238
11;10;54000;54000;2998;0;2101;1280;-621;1891;2100;1901;0.055518518518518516;0.0010487037037037038;;540204;2402905;175824;2330691;750659;540191;1023818;2317722;13218409;541270
12;9;56700;56700;10544;0;2001;4895;2944;1909;2000;1951;0.18596119929453261;0.0009987654320987654;;1899316;4718374;221214;2879443;2820850;1899295;2568926;2865865;11993658;1905866
13;8;63000;63000;1461;0;1801;650;-880;1525;1800;1530;0.023190476190476192;0.000898888888888889;;263300;3335837;176400;5569638;380787;263300;506984;4368450;14250362;263921
14;7;64800;64800;8273;0;1750;4301;2648;1610;1750;1653;0.12766975308641976;0.0008739197530864197;;1563212;6903214;31834;5841666;3060509;1490279;2216044;4457472;13568135;1497705
15;6;72000;72000;1329;0;1575;595;-622;1209;1575;1217;0.018458333333333334;0.0007865277777777777;;239542;5560852;175834;7729165;463096;239534;803028;6539703;16401987;240834
16;5;75600;75600;2601;0;1500;1216;325;877;1500;891;0.0344047619047619;0.0007490740740740741;;468607;6284023;398168;7981573;915993;468606;916054;5913495;16349954;471400
17;4;78750;78750;4556;18;1440;2303;1085;1196;1440;1218;0.057853968253968255;0.0007191111111111111;;820752;9292735;40824;9094879;2695484;820740;1444657;7034257;17418307;824746
18;3;84000;84000;7027;225;1350;3857;2722;1104;1350;1135;0.0836547619047619;0.0006741666666666667;;1265901;21070410;175824;26480230;6718655;1265881;1668418;7185876;17536859;1271540
19;2;84375;84375;3936;1153;1344;2328;1197;1119;1344;1131;0.046648888888888886;0.0006711703703703703;;709034;45419198;81699;56807381;11454145;709035;1218083;9526662;19181980;711715
20;1;94500;94500;993;772;771;271;-323;591;1200;594;0.010507936507936508;0.0005992592592592592;;178931;405893889;221171469;7532878353;25418643;178931;418094;9091259;19392424;179771
;;113433539;;;;;25056;;;;46009;0.9728134832451498;0.026946191975308644;0.9997596752204585
;;;;;;;-0.8362468071519795;;;;;
