ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;20;14000;14000;196;0;72;0;0;0;72;0;0.014;0.002871428571428571
2;19;17000;17000;783;0;59;0;0;0;59;0;0.04605882352941176;0.002364705882352941
3;18;19000;19000;218;0;53;0;0;0;53;0;0.011473684210526316;0.0021157894736842106
4;17;23000;23000;1499;0;44;6;0;0;44;6;0.06517391304347826;0.0017478260869565217
5;16;36000;36000;475;0;28;0;-1;0;28;1;0.013194444444444444;0.0011166666666666666
6;15;39000;39000;2014;0;26;10;2;0;26;8;0.05164102564102564;0.0010307692307692307
7;14;53000;53000;19;0;19;0;0;0;19;0;0.0003584905660377358;0.0007584905660377359
8;13;58000;58000;3177;0;18;12;-2;0;18;14;0.054775862068965515;0.000693103448275862
9;12;59000;59000;2926;0;17;5;-6;0;17;11;0.04959322033898305;0.0006813559322033898
10;11;59000;59000;8801;0;17;48;7;0;17;41;0.14916949152542372;0.0006813559322033898
11;10;73000;73000;5785;0;14;23;-3;0;14;26;0.07924657534246575;0.0005506849315068494
12;9;76000;76000;2678;0;14;11;0;0;14;11;0.03523684210526316;0.0005289473684210527
13;8;78000;78000;3897;0;13;18;-1;0;13;19;0.04996153846153846;0.0005153846153846154
14;7;78000;78000;917;0;13;4;2;0;13;2;0.011756410256410256;0.0005153846153846154
15;6;80000;80000;6243;0;13;30;1;0;13;29;0.0780375;0.0005024999999999999
16;5;80000;80000;2048;0;13;6;-2;0;13;8;0.0256;0.0005024999999999999
17;4;82000;82000;132;0;13;1;1;0;13;0;0.0016097560975609755;0.0004902439024390243
18;3;89000;89000;1573;0;12;5;-1;0;12;6;0.017674157303370786;0.00045168539325842697
19;2;94000;94000;5499;1;11;24;-1;0;11;25;0.0585;0.00042765957446808513
20;1;98000;98000;6635;2;10;36;12;0;10;24;0.06770408163265307;0.00041020408163265306
;;1000000;;;;;239;;;;231;0.8807658165675588;0.018956686273073838;0.8997225028406326
;;;;;;;0.03347280334728033;;;;;
