ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;29000;29000;1138;0;35;0;0;0;35;0;0.039241379310344826;0.001386206896551724
2;17;31000;31000;20;0;33;0;0;0;33;0;0.0006451612903225806;0.001296774193548387
3;16;36000;36000;2101;0;28;4;0;0;28;4;0.058361111111111114;0.0011166666666666666
4;15;47000;47000;497;0;22;0;0;0;22;0;0.010574468085106384;0.0008553191489361703
5;14;50000;50000;1142;0;20;2;-2;0;20;4;0.02284;0.000804
6;13;53000;53000;162;0;19;0;0;0;19;0;0.0030566037735849055;0.0007584905660377359
7;12;55000;55000;5605;0;19;13;1;0;19;12;0.10190909090909091;0.0007309090909090909
8;11;62000;62000;2470;0;17;6;1;0;16;5;0.03983870967741936;0.0006483870967741935
9;10;62000;62000;4891;0;16;11;-2;0;16;13;0.07888709677419355;0.0006483870967741935
10;9;63000;63000;1911;0;16;3;-3;0;16;6;0.030333333333333334;0.0006380952380952382
11;8;63000;63000;4875;0;16;12;4;0;16;8;0.07738095238095238;0.0006380952380952382
12;7;64000;64000;3442;0;16;12;1;0;16;11;0.05378125;0.000628125
13;6;65000;65000;7913;0;16;24;14;0;16;10;0.12173846153846155;0.0006184615384615384
14;5;73000;73000;6133;0;14;16;5;0;14;11;0.08401369863013698;0.0005506849315068494
15;4;74000;74000;6554;0;14;20;1;0;14;19;0.08856756756756756;0.0005432432432432432
16;3;81000;81000;2273;1;13;10;3;0;13;7;0.028061728395061727;0.0004962962962962963
17;2;91000;91000;3560;1;11;9;-2;0;11;11;0.03912087912087912;0.0004417582417582418
18;1;95000;95000;783;2;11;7;2;0;11;5;0.008242105263157894;0.0004231578947368421
;;1000000;;;;;149;;;;126;0.8865935971607243;0.01322305837839165;0.8998166555391159
;;;;;;;0.15436241610738255;;;;;
