ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;17000;17000;773;0;59;0;0;0;59;0;0.04547058823529412;0.002364705882352941
2;13;22000;22000;3365;0;46;8;0;0;46;8;0.15295454545454545;0.0018272727272727273
3;12;23000;23000;224;0;44;0;0;0;44;0;0.009739130434782608;0.0017478260869565217
4;11;26000;26000;3935;0;39;16;3;0;39;13;0.15134615384615385;0.001546153846153846
5;10;31000;31000;286;0;33;1;0;0;33;1;0.009225806451612903;0.001296774193548387
6;9;45000;45000;1431;0;23;7;0;0;23;7;0.0318;0.0008933333333333334
7;8;60000;60000;5291;0;17;21;2;0;17;19;0.08818333333333334;0.00067
8;7;66000;66000;5056;0;15;15;-4;0;15;19;0.07660606060606061;0.0006090909090909092
9;6;70000;70000;5503;0;15;19;1;0;15;18;0.07861428571428572;0.0005742857142857142
10;5;71000;71000;1482;0;14;6;-4;0;14;10;0.020873239436619718;0.0005661971830985916
11;4;77000;77000;1827;0;13;10;2;0;13;8;0.02372727272727273;0.0005220779220779221
12;3;79000;79000;1479;0;13;4;-2;0;13;6;0.018721518987341774;0.0005088607594936708
13;2;79000;79000;8069;0;13;33;2;0;13;31;0.10213924050632911;0.0005088607594936708
14;1;79000;79000;6028;1;13;29;9;0;13;20;0.07630379746835443;0.0005088607594936708
;;1000000;;;;;169;;;;160;0.8857049732019864;0.014144300076651907;0.8998492732786383
;;;;;;;0.05325443786982249;;;;;
