ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;992;0;63;0;0;0;63;0;0.062;0.0025125
2;9;20000;20000;2988;0;50;0;0;0;50;0;0.1494;0.0020099999999999996
3;8;30000;30000;3289;0;34;9;1;0;34;8;0.10963333333333333;0.00134
4;7;37000;37000;2227;0;27;9;1;0;27;8;0.06018918918918919;0.0010864864864864863
5;6;37000;37000;1573;0;27;4;-1;0;27;5;0.04251351351351351;0.0010864864864864863
6;5;45000;45000;1565;0;23;2;0;0;23;2;0.034777777777777776;0.0008933333333333334
7;4;61000;61000;994;0;17;4;-1;0;17;5;0.016295081967213115;0.000659016393442623
8;3;66000;66000;11312;0;15;42;3;0;15;39;0.1713939393939394;0.0006090909090909092
9;2;88000;88000;19741;1;11;58;8;0;11;50;0.22432954545454545;0.0004568181818181818
10;1;94000;94000;1715;1;11;5;0;0;11;5;0.01824468085106383;0.00042765957446808513
;;1000000;;;;;133;;;;122;0.8887770614805756;0.011081391365126102;0.8998584528457017
;;;;;;;0.08270676691729323;;;;;
