ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;25000;25000;278;0;40;0;0;0;40;0;0.01112;0.001608
2;9;27000;27000;4141;0;37;6;4;0;37;2;0.15337037037037038;0.001488888888888889
3;8;40000;40000;6086;0;25;11;-1;0;25;12;0.15215;0.0010049999999999998
4;7;45000;45000;4614;0;23;5;-1;0;23;6;0.10253333333333334;0.0008933333333333334
5;6;53000;53000;10229;0;19;31;6;0;19;25;0.193;0.0007584905660377359
6;5;57000;57000;3947;0;18;12;1;0;18;11;0.06924561403508772;0.0007052631578947368
7;4;62000;62000;10109;1;16;23;3;0;16;20;0.1630483870967742;0.0006483870967741935
8;3;69000;69000;783;1;15;5;4;0;15;1;0.011347826086956522;0.0005826086956521739
9;2;98000;98000;3074;1;11;7;-1;0;11;8;0.03136734693877551;0.00041020408163265306
10;1;99000;99000;415;1;10;0;0;0;10;0;0.004191919191919192;0.0004060606060606061
;;1000000;;;;;100;;;;85;0.8913747970532169;0.008506236426274322;0.8998810334794912
;;;;;;;0.15;;;;;
