ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;21000;21000;6266;0;48;0;0;0;48;0;0.29838095238095236;0.0019142857142857143
2;7;24000;24000;1450;0;42;0;0;0;42;0;0.06041666666666667;0.0016749999999999998
3;6;27000;27000;1932;0;37;2;0;0;37;2;0.07155555555555555;0.001488888888888889
4;5;30000;30000;1041;0;34;2;1;0;34;1;0.0347;0.00134
5;4;56000;56000;3159;0;18;3;-6;0;18;9;0.056410714285714286;0.0007178571428571428
6;3;61000;61000;4401;0;17;8;4;0;17;4;0.07214754098360655;0.000659016393442623
7;2;63000;63000;4388;0;16;12;2;0;16;10;0.06965079365079366;0.0006380952380952382
8;1;87000;87000;19809;1;11;61;10;0;11;51;0.2276896551724138;0.00046206896551724135
;;1000000;;;;;88;;;;77;0.8909518786957028;0.00889521234308685;0.8998470910387897
;;;;;;;0.125;;;;;
