ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;17000;17000;423;0;59;0;0;0;59;0;0.02488235294117647;0.002364705882352941
2;13;24000;24000;5229;0;42;12;0;0;42;12;0.217875;0.0016749999999999998
3;12;48000;48000;4284;0;21;6;0;0;21;6;0.08925;0.0008374999999999999
4;11;48000;48000;127;0;21;0;0;0;21;0;0.0026458333333333334;0.0008374999999999999
5;10;52000;52000;259;0;20;0;0;0;20;0;0.0049807692307692305;0.000773076923076923
6;9;55000;55000;1195;0;19;2;0;0;19;2;0.021727272727272727;0.0007309090909090909
7;8;68000;68000;2647;0;15;2;0;0;15;2;0.03892647058823529;0.0005911764705882353
8;7;69000;69000;7180;0;15;14;3;0;15;11;0.10405797101449275;0.0005826086956521739
9;6;72000;72000;807;0;14;1;0;0;14;1;0.011208333333333334;0.0005583333333333333
10;5;83000;83000;3492;0;13;5;-2;0;12;7;0.04207228915662651;0.00048433734939759034
11;4;94000;94000;4950;0;11;10;0;0;11;10;0.052659574468085106;0.00042765957446808513
12;3;96000;96000;8820;0;11;15;0;0;11;15;0.091875;0.00041874999999999996
13;2;96000;96000;4342;0;10;10;5;0;11;5;0.04522916666666667;0.00041874999999999996
14;1;97000;97000;13712;1;10;24;1;0;10;23;0.14136082474226805;0.00041443298969072163
;;1000000;;;;;101;;;;94;0.8887508582022595;0.011114740309469094;0.8998655985117286
;;;;;;;0.06930693069306931;;;;;
