ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;14000;14000;1271;0;72;0;0;0;72;0;0.09078571428571429;0.002871428571428571
2;13;18000;18000;590;0;56;0;0;0;56;0;0.03277777777777778;0.0022333333333333333
3;12;24000;24000;30;0;42;0;0;0;42;0;0.00125;0.0016749999999999998
4;11;31000;31000;1585;0;33;6;-1;0;33;7;0.05112903225806452;0.001296774193548387
5;10;33000;33000;3033;0;31;16;2;0;31;14;0.09190909090909091;0.0012181818181818183
6;9;35000;35000;5752;0;29;26;4;0;29;22;0.16434285714285715;0.0011485714285714285
7;8;39000;39000;1332;0;26;6;2;0;26;4;0.03415384615384615;0.0010307692307692307
8;7;43000;43000;5859;0;23;32;-1;0;23;33;0.13625581395348837;0.0009348837209302325
9;6;58000;58000;773;0;18;3;-1;0;18;4;0.013327586206896551;0.000693103448275862
10;5;59000;59000;5880;0;17;31;0;0;17;31;0.09966101694915254;0.0006813559322033898
11;4;63000;63000;1003;0;16;6;4;0;16;2;0.015920634920634922;0.0006380952380952382
12;3;83000;83000;4837;0;12;22;1;0;12;21;0.05827710843373494;0.00048433734939759034
13;2;85000;85000;1911;0;12;10;2;0;12;8;0.02248235294117647;0.0004729411764705882
14;1;99000;99000;7103;1;10;29;8;0;10;21;0.07174747474747475;0.0004060606060606061
;;1000000;;;;;187;;;;167;0.8840203066799093;0.015784836047266274;0.8998051427271756
;;;;;;;0.10695187165775401;;;;;
