ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;16000;16000;2606;0;63;0;0;0;63;0;0.162875;0.0025125
2;9;36000;36000;10590;0;28;14;0;0;28;14;0.2941666666666667;0.0011166666666666666
3;8;45000;45000;1445;0;23;5;0;0;23;5;0.03211111111111111;0.0008933333333333334
4;7;52000;52000;541;0;20;0;0;0;20;0;0.010403846153846154;0.000773076923076923
5;6;64000;64000;6248;0;16;12;0;0;16;12;0.097625;0.000628125
6;5;67000;67000;4137;0;15;7;-3;0;15;10;0.06174626865671642;0.0006000000000000001
7;4;67000;67000;5600;0;15;15;2;0;15;13;0.08358208955223881;0.0006000000000000001
8;3;78000;78000;1187;0;13;2;0;0;13;2;0.015217948717948718;0.0005153846153846154
9;2;80000;80000;3299;0;13;4;-1;0;13;5;0.0412375;0.0005024999999999999
10;1;89000;89000;8221;1;11;20;5;0;11;15;0.09237078651685393;0.00045168539325842697
;;1000000;;;;;79;;;;76;0.8913362173753817;0.008593271931719965;0.8999294893071017
;;;;;;;0.0379746835443038;;;;;
