ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;14000;14000;118;0;72;0;0;0;72;0;0.00842857142857143;0.002871428571428571
2;13;24000;24000;19;0;42;0;0;0;42;0;0.0007916666666666666;0.0016749999999999998
3;12;34000;34000;1441;0;30;0;0;0;30;0;0.04238235294117647;0.0011823529411764705
4;11;36000;36000;1834;0;28;0;-1;0;28;1;0.050944444444444445;0.0011166666666666666
5;10;43000;43000;9438;0;24;32;2;0;24;30;0.21948837209302324;0.0009348837209302325
6;9;48000;48000;1106;0;21;4;0;0;21;4;0.023041666666666665;0.0008374999999999999
7;8;57000;57000;9778;0;18;28;-1;0;18;29;0.1715438596491228;0.0007052631578947368
8;7;61000;61000;1404;0;17;6;2;0;17;4;0.023016393442622952;0.000659016393442623
9;6;76000;76000;880;0;14;2;2;0;14;0;0.011578947368421053;0.0005289473684210527
10;5;87000;87000;5669;0;12;12;1;0;12;11;0.06516091954022989;0.00046206896551724135
11;4;94000;94000;5702;0;11;14;-4;0;11;18;0.060659574468085106;0.00042765957446808513
12;3;94000;94000;1032;0;11;7;3;0;11;4;0.01097872340425532;0.00042765957446808513
13;2;95000;95000;5513;0;11;17;3;0;11;14;0.05803157894736842;0.0004231578947368421
14;1;99000;99000;13972;1;10;32;3;0;10;29;0.14113131313131314;0.0004060606060606061
;;1000000;;;;;154;;;;144;0.8871783841919676;0.012657665435211211;0.8998360496271788
;;;;;;;0.06493506493506493;;;;;
