ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;11000;11000;682;0;91;0;0;0;91;0;0.062;0.0036545454545454546
2;13;12000;12000;278;0;84;0;0;0;84;0;0.023166666666666665;0.0033499999999999997
3;12;15000;15000;324;0;67;0;0;0;67;0;0.0216;0.00268
4;11;16000;16000;432;0;63;1;1;0;63;0;0.027;0.0025125
5;10;24000;24000;3857;0;42;22;0;0;42;22;0.16070833333333334;0.0016749999999999998
6;9;37000;37000;173;0;28;0;-2;0;27;2;0.004675675675675676;0.0010864864864864863
7;8;37000;37000;1890;0;27;14;4;0;27;10;0.05108108108108108;0.0010864864864864863
8;7;38000;38000;7949;0;27;64;1;0;27;63;0.20918421052631578;0.0010578947368421053
9;6;47000;47000;2308;0;21;15;2;0;21;13;0.049106382978723405;0.0008553191489361703
10;5;48000;48000;3270;0;21;18;-2;0;21;20;0.068125;0.0008374999999999999
11;4;53000;53000;121;0;19;0;-2;0;19;2;0.002283018867924528;0.0007584905660377359
12;3;79000;79000;2168;0;13;14;1;0;13;13;0.027443037974683546;0.0005088607594936708
13;2;92000;92000;4175;0;11;30;8;0;11;22;0.0453804347826087;0.0004369565217391304
14;1;92000;92000;11692;1;11;70;-3;0;11;73;0.12708695652173913;0.0004369565217391304
;;1000000;;;;;248;;;;240;0.8788407984087516;0.020936996682306364;0.8997777950910579
;;;;;;;0.03225806451612903;;;;;
