ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;10;17000;17000;3333;0;59;0;0;0;59;0;0.19605882352941176;0.002364705882352941
2;9;23000;23000;663;0;44;0;0;0;44;0;0.028826086956521738;0.0017478260869565217
3;8;27000;27000;347;0;38;0;0;0;38;0;0.012851851851851852;0.001488888888888889
4;7;44000;44000;258;0;23;0;0;0;23;0;0.005863636363636363;0.0009136363636363636
5;6;58000;58000;1368;0;18;1;-1;0;18;2;0.023586206896551724;0.000693103448275862
6;5;59000;59000;9366;0;17;25;1;0;17;24;0.1587457627118644;0.0006813559322033898
7;4;61000;61000;14473;0;17;45;4;0;17;41;0.23726229508196722;0.000659016393442623
8;3;63000;63000;3437;0;16;8;3;0;16;5;0.05455555555555556;0.0006380952380952382
9;2;79000;79000;2899;0;13;12;-2;0;13;14;0.03669620253164557;0.0005088607594936708
10;1;91000;91000;12307;1;11;44;5;0;11;39;0.13524175824175824;0.0004417582417582418
;;1000000;;;;;135;;;;125;0.8896881797207645;0.010137247235103742;0.8998254269558683
;;;;;;;0.07407407407407407;;;;;
