ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;12;20000;20000;124;0;50;0;0;0;50;0;0.0062;0.0020099999999999996
2;11;32000;32000;2494;0;32;0;0;0;32;0;0.0779375;0.00125625
3;10;52000;52000;14209;0;19;18;1;0;19;17;0.27325;0.000773076923076923
4;9;52000;52000;1603;0;19;1;-1;0;19;2;0.030826923076923078;0.000773076923076923
5;8;66000;66000;5768;0;15;9;-1;0;15;10;0.0873939393939394;0.0006090909090909092
6;7;69000;69000;2046;0;15;4;0;0;15;4;0.029652173913043478;0.0005826086956521739
7;6;72000;72000;4338;0;14;5;2;0;14;3;0.06025;0.0005583333333333333
8;5;85000;85000;17138;0;12;32;-1;0;12;33;0.2016235294117647;0.0004729411764705882
9;4;88000;88000;445;0;12;2;2;0;12;0;0.005056818181818181;0.0004568181818181818
10;3;90000;90000;5238;1;11;11;4;0;11;7;0.0582;0.0004466666666666667
11;2;94000;94000;1171;1;11;4;2;0;11;2;0.01245744680851064;0.00042765957446808513
12;1;99000;99000;4783;2;10;6;1;0;10;5;0.048313131313131315;0.0004060606060606061
;;1000000;;;;;92;;;;83;0.8911614620991308;0.00877258298971439;0.8999340450888452
;;;;;;;0.09782608695652174;;;;;
