ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;18;20000;20000;45;0;50;0;0;0;50;0;0.00225;0.0020099999999999996
2;17;33000;33000;1405;0;31;2;-1;0;31;3;0.04257575757575757;0.0012181818181818183
3;16;33000;33000;5179;0;31;7;1;0;31;6;0.15693939393939393;0.0012181818181818183
4;15;34000;34000;2198;0;30;5;0;0;30;5;0.06464705882352942;0.0011823529411764705
5;14;52000;52000;2646;0;20;2;-3;0;20;5;0.05088461538461538;0.000773076923076923
6;13;52000;52000;2683;0;19;10;2;0;19;8;0.05159615384615385;0.000773076923076923
7;12;57000;57000;1955;0;18;1;0;0;18;1;0.034298245614035085;0.0007052631578947368
8;11;62000;62000;508;0;16;1;0;0;16;1;0.008193548387096775;0.0006483870967741935
9;10;64000;64000;761;0;16;2;0;0;16;2;0.011890625;0.000628125
10;9;75000;75000;7697;0;14;18;2;0;14;16;0.10262666666666667;0.000536
11;8;79000;79000;6168;0;13;13;3;0;13;10;0.0780759493670886;0.0005088607594936708
12;7;79000;79000;5918;0;13;15;-3;0;13;18;0.0749113924050633;0.0005088607594936708
13;6;80000;80000;867;0;13;2;2;0;13;0;0.0108375;0.0005024999999999999
14;5;84000;84000;695;0;12;0;-1;0;12;1;0.008273809523809524;0.00047857142857142857
15;4;93000;93000;1421;0;11;1;-2;0;11;3;0.015279569892473118;0.000432258064516129
16;3;98000;98000;6564;0;10;21;5;0;10;16;0.0669795918367347;0.00041020408163265306
17;2;98000;98000;4281;1;10;11;4;0;10;7;0.04368367346938776;0.00041020408163265306
18;1;99000;99000;6191;1;10;19;7;0;10;12;0.06253535353535354;0.0004060606060606061
;;1000000;;;;;130;;;;114;0.8864789052671592;0.013350165459763695;0.8998290707269229
;;;;;;;0.12307692307692308;;;;;
