ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;8;33000;33000;1759;0;31;0;0;0;31;0;0.053303030303030303;0.0012181818181818183
2;7;40000;40000;9239;0;25;6;1;0;25;5;0.230975;0.0010049999999999998
3;6;43000;43000;305;0;24;0;0;0;24;0;0.007093023255813954;0.0009348837209302325
4;5;44000;44000;2075;0;23;1;1;0;23;0;0.04715909090909091;0.0009136363636363636
5;4;48000;48000;6663;0;21;8;4;0;21;4;0.1388125;0.0008374999999999999
6;3;85000;85000;26862;0;12;42;6;0;12;36;0.3160235294117647;0.0004729411764705882
7;2;86000;86000;5052;0;12;9;8;0;12;1;0.058744186046511625;0.00046744186046511623
8;1;90000;90000;3736;0;12;5;0;0;12;5;0.04151111111111111;0.0004466666666666667
;;1000000;;;;;71;;;;51;0.8936214710373227;0.006296251606350786;0.8999177226436735
;;;;;;;0.28169014084507044;;;;;
