ID;Priority;Period;Deadline;WCET;FPS Deadline Miss;FPS Executions;FPS Preemptions;Less;EDF Deadline Miss;EDF Executions;EDF Preemptions;Utilization by work;Utilization by calculable overheads
1;14;13000;13000;1994;0;77;0;0;0;77;0;0.1533846153846154;0.003092307692307692
2;13;27000;27000;976;0;38;2;-1;0;37;3;0.03614814814814815;0.001488888888888889
3;12;44000;44000;6319;0;23;17;-1;0;23;18;0.14361363636363636;0.0009136363636363636
4;11;57000;57000;1217;0;18;2;-2;0;18;4;0.021350877192982457;0.0007052631578947368
5;10;60000;60000;11988;0;17;26;1;0;17;25;0.1998;0.00067
6;9;61000;61000;416;0;17;0;0;0;17;0;0.006819672131147541;0.000659016393442623
7;8;66000;66000;3;0;16;0;0;0;16;0;4.545454545454545e-05;0.0006090909090909092
8;7;67000;67000;731;0;15;1;1;0;15;0;0.01091044776119403;0.0006000000000000001
9;6;74000;74000;3974;0;14;13;2;0;14;11;0.0537027027027027;0.0005432432432432432
10;5;76000;76000;379;0;14;1;0;0;14;1;0.004986842105263158;0.0005289473684210527
11;4;77000;77000;5147;0;13;11;1;0;13;10;0.06684415584415584;0.0005220779220779221
12;3;78000;78000;3751;0;13;9;2;0;13;7;0.04808974358974359;0.0005153846153846154
13;2;80000;80000;1809;0;13;6;0;0;13;6;0.0226125;0.0005024999999999999
14;1;92000;92000;11023;1;11;33;9;0;11;24;0.11981521739130435;0.0004369565217391304
;;1000000;;;;;121;;;;109;0.8881240131603481;0.011787313076127176;0.8999113262364752
;;;;;;;0.09917355371900827;;;;;
